IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,Punjabi-Bagh-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
8.07,4.9,4.62,4.38,30.88,47.5,10.22,9.5,14.55,23.43,23.45,22.83,44.5,18.22,6.95,9.474666666666668,5.78,27.12,191.73,1.9,5.28,0.0,3.33,3.1
5.85,4.43,4.4,12.09,28.3,10.9,10.4,7.65,16.7,10.9,24.77,23.38,40.55,18.7,3.55,6.860000000000001,6.28,25.6,49.6,1.5,,0.0,4.15,3.3
5.04,6.2,5.9,14.9,26.82,10.8,7.3,6.78,19.2,9.8,23.9,32.49,42.65,22.77,5.45,6.564285714285712,6.47,24.4,51.32,1.08,11.2,0.84,3.02,3.33
3.44,13.48,8.0,9.98,30.52,13.07,5.7,12.12,17.82,13.65,30.7,34.08,39.17,22.6,5.67,6.096666666666666,8.78,23.4,63.28,1.23,,0.0,2.7,3.5
4.71,11.6,16.93,12.88,34.75,9.43,5.25,16.27,13.95,16.248125,35.2,48.65,41.38,22.18,4.2,9.17375,20.3,22.7,106.1,1.93,6.9,0.0,2.38,3.52
7.14,7.38,17.8,28.43,43.7,7.27,5.78,26.25,19.5,19.9,45.73,42.23,53.05,25.2,4.17,3.5,30.62,25.1,105.53,2.58,10.383333333333335,0.0,3.5,3.33
13.54,8.05,25.15,48.06,45.38,7.53,9.65,39.78,33.27,32.55,78.7,94.89,64.03,34.38,5.1,4.33,50.23,28.35,225.72,3.4,10.09,4.21,5.7,4.25
18.98,9.95,34.17,87.45,49.92,7.0,16.88,53.92,43.67,23.245,95.97,132.72,84.33,48.15,6.55,5.45,93.85,31.87,166.43,4.73,22.3,2.8,9.57,4.67
24.08,10.45,44.95,58.45,56.73,11.4,21.4,45.53,57.02,25.095000000000002,65.33,176.81,107.1,54.25,6.75,33.275,133.28,33.45,92.3,6.75,24.1,6.86,11.85,4.22
24.77,8.3,57.05,38.65,64.62,8.9,24.85,23.8,70.07,23.363999999999997,57.5,100.16,103.75,60.22,4.47,9.55,140.2,32.5,86.05,7.33,18.6,6.7,11.3,4.3
25.84,6.12,58.25,41.27,63.17,6.45,20.68,15.53,64.83,16.976666666666667,48.25,74.28,103.55,54.3,2.72,8.97,144.03,31.65,67.12,5.45,16.768,0.89,9.98,4.2
14.01,6.33,50.65,41.23,63.12,7.35,21.1,16.5,60.38,18.564,42.52,49.75,94.5,46.35,3.75,8.8,110.17,31.23,38.1,4.05,10.4,1.67,9.95,4.35
9.04,5.68,37.52,17.71,62.42,12.05,19.7,24.38,57.15,16.11,34.08,30.34,79.8,48.33,4.97,252.02,65.8,30.9,30.35,2.83,12.75,4.22,10.02,2.75
11.2,6.1,25.17,21.65,57.62,36.55,16.95,22.05,45.85,15.398000000000001,27.1,24.26,74.03,38.98,3.48,301.18,36.33,30.88,121.9,2.6,10.895,7.19,9.15,1.52
10.98,4.4,23.27,21.01,52.4,56.58,14.95,15.45,33.9,13.9,30.12,34.33,63.55,29.05,2.58,252.12,31.12,32.05,82.55,2.85,2.9,2.86,6.88,3.08
9.87,2.62,27.07,15.39,49.55,35.55,13.53,7.75,27.32,16.799999999999997,24.35,25.35,62.72,27.93,2.28,5.95,37.77,31.12,42.4,2.48,2.8,0.18,4.4,4.03
5.59,2.2,19.1,24.13,45.85,21.85,8.95,9.1,22.15,14.11,20.18,17.66,51.15,23.6,2.82,7.03,27.0,29.18,37.12,2.1,4.85,0.0,3.67,3.85
5.52,2.18,14.72,28.21,41.67,23.12,8.38,13.45,16.1,12.256666666666666,21.48,15.95,46.7,18.3,3.78,3.67,16.43,27.9,35.67,1.95,4.25,0.0,2.2,3.6
5.83,2.52,10.62,18.66,38.73,14.68,8.5,14.12,14.0,12.985,21.85,15.09,44.45,16.9,3.4,3.1,14.6,25.15,37.83,1.35,4.67,0.92,1.62,1.88
6.46,2.55,7.88,21.0,35.18,18.15,8.45,14.55,12.97,13.225000000000001,26.62,13.96,43.85,15.6,3.58,2.45,14.98,24.854375,52.5,1.33,4.35,0.0,1.78,3.4
6.54,2.5,6.6,10.61,32.08,18.62,7.62,11.82,12.78,11.946,22.83,9.66,43.27,15.5,5.0,2.45,11.35,23.483125,68.5,1.55,3.88,0.0,2.4,3.4
5.54,2.3,5.65,15.01,31.35,28.07,8.35,13.6,12.0,14.3,23.52,23.46375,49.95,15.68,6.62,461.2,13.07,21.782352941176473,25.62,1.5,4.5,0.0,2.38,3.58
5.83,2.12,5.33,7.74,35.02,42.4,9.75,16.93,13.03,17.178461538461537,22.48,25.916875,46.52,16.35,6.8,6.314375,8.93,20.838823529411762,19.25,1.83,4.6,0.0,3.05,3.48
5.81,2.4,3.67,4.08,29.1,19.85,9.5,12.62,13.97,22.68,30.47,28.965625,43.7,16.83,7.5,72.92,6.25,20.234705882352937,87.55,2.27,6.6,0.0,3.3,3.58
5.34,2.05,2.48,9.27,27.07,8.75,9.82,9.35,11.0,11.47,38.05,24.472352941176467,41.95,16.32,8.07,5.4,5.15,19.299411764705884,158.12,2.05,,0.0,3.75,3.43
3.3,4.386111111111112,1.9,12.12,36.27,7.82,6.95,6.83,11.05,11.5,22.02,24.31,38.12,15.2,6.77,7.325333333333333,4.45,18.19529411764706,31.43,1.55,,0.9,3.33,2.38
2.21,6.997222222222223,3.27,14.11,38.3,11.1,3.62,8.65,15.5,10.38,43.53,32.95,37.55,18.15,5.85,6.408571428571427,3.88,17.683529411764706,80.12,0.78,11.2,0.0,2.7,1.9
2.07,7.542222222222222,4.4,12.59,35.4,5.85,2.53,10.15,14.78,11.73,38.57,74.09,30.4,18.23,4.6,6.798,7.75,18.307647058823527,161.28,0.95,,0.0,1.93,2.05
3.33,6.743333333333333,11.38,7.77,41.15,4.38,4.38,8.2,10.35,7.22,41.58,41.56,31.42,15.98,2.45,1.5,14.67,19.095882352941175,178.57066666666665,1.0,6.9,2.71,1.77,2.17
6.78,7.9511111111111115,11.85,19.26,40.45,4.78,5.45,16.1,10.75,10.55,66.05,47.28,36.98,16.8,3.25,2.9,19.38,20.586875,171.20800000000003,1.62,11.075,0.22,2.4,3.65
10.95,13.668333333333335,23.95,37.36,42.33,7.2,6.12,28.72,22.65,17.2,75.8,40.32,40.32,23.9,4.57,4.7,32.38,26.682941176470592,233.45,2.48,7.1,2.3,4.1,4.4
21.04,16.37222222222222,27.43,54.36,56.33,10.93,9.25,53.85,33.6,17.360000000000003,44.35,61.85,60.88,30.8,4.67,7.77,46.88,28.222941176470584,48.9,2.75,10.93,8.53,7.08,4.9
24.72,17.91111111111111,35.83,48.97,62.3,17.18,10.85,53.4,47.7,18.11,31.62,94.4,93.48,39.1,5.1,8.6,68.38,30.832941176470587,37.97,4.1,14.43,12.48,11.73,5.25
30.84,18.72555555555555,45.12,52.32,57.0,24.77,14.7,65.22,59.7,13.692499999999999,32.83,96.48,108.97,41.08,5.5,7.4,92.7,33.332941176470584,56.68,4.35,16.35,20.37,14.75,5.65
32.96,17.662777777777777,57.0,86.64,63.42,32.05,16.82,60.62,61.95,12.8875,31.83,93.69,117.35,58.77,5.45,2.43,113.55,33.34470588235294,40.98,4.58,14.88,26.27,12.25,5.97
13.132941176470588,14.861111111111107,58.17,66.39,66.78,32.22,18.35,67.1,57.0,11.555,33.83,229.13,117.4,63.75,6.7,8.5,115.67,32.78058823529412,231.65,4.73,13.95,22.85,10.4,6.25
13.504705882352942,12.166666666666668,57.92,76.93,65.95,36.3,24.52,57.07,54.72,13.319999999999999,37.9,218.66,155.35,61.65,5.95,12.18,104.65,31.22941176470588,74.2,5.78,12.57,21.7,9.9,4.8
11.95470588235294,11.422777777777776,65.27,83.28,67.2,43.17,26.83,59.52,58.12,11.251999999999999,40.83,182.95,175.52,57.38,6.45,11.6,87.75,30.264705882352942,41.67,6.1,14.22,18.47,11.1,2.23
10.557058823529411,9.808333333333334,69.35,72.3,65.28,45.0,26.4,83.47,57.2,10.854999999999999,44.27,122.96,167.38,48.45,6.95,9.83,87.65,29.458823529411763,50.33,6.0,18.9,15.8,11.9,5.22
10.018823529411764,10.054444444444444,65.28,56.51,62.52,33.12,23.1,86.45,51.38,10.9,44.0,68.8,171.12,45.45,6.95,10.85,79.72,29.680588235294117,84.05,5.2,24.02,12.12,11.07,7.57
9.459999999999999,9.741111111111111,57.48,47.97,60.0,25.68,22.12,85.88,49.85,8.337499999999999,41.05,75.97,152.3,39.95,8.3,11.85,62.78,29.44411764705882,60.4,5.25,25.55,6.64,10.48,7.55
10.08294117647059,9.777222222222223,49.55,32.35,58.12,22.85,22.67,62.25,45.8,9.317499999999999,39.75,94.65,152.1,38.67,9.05,9.45,59.08,28.357647058823527,66.5,4.47,23.35,3.25,9.58,7.05
10.701764705882354,9.472222222222223,59.17,16.7,58.95,35.78,25.38,46.4,43.75,8.816666666666668,35.98,58.22,158.1,39.1,7.48,8.28,73.7,27.575294117647065,123.67,3.08,13.45,6.92,8.72,3.55
9.631176470588237,8.115555555555554,68.93,16.45,59.85,30.62,23.9,31.65,47.02,8.993333333333334,31.42,50.45,118.55,42.2,5.03,8.0,54.67,26.39875,59.7,2.98,11.42,14.19,8.3,8.53
6.09,6.384444444444444,35.12,12.16,55.83,18.5,18.8,21.53,33.97,8.55,28.12,38.88,88.18,29.23,4.53,5.93,12.35,24.944375,44.3,2.23,9.38,9.74,6.12,11.32
5.433333333333334,6.651111111111111,9.88,8.28,49.05,14.0,12.32,12.82,17.1,26.05,17.12,14.81,69.18,22.12,3.55,4.42,9.43,22.51058823529412,27.55,1.17,6.327,4.4,2.4,9.07
5.637647058823529,3.23,5.32,8.12,43.98,19.957500000000003,9.5,10.0,13.33,19.52,12.83,9.3,55.83,16.65,3.97,2.38,6.47,21.49705882352941,29.73,1.38,6.364,0.22,1.2,7.45
4.926470588235294,2.92,4.28,7.42,35.75,25.571875000000002,6.03,9.72,15.1,9.12,20.23,9.09,43.02,14.0,5.32,1.98,3.38,20.57823529411765,42.45,0.6,6.6,2.75,0.78,5.62
4.320666666666667,2.0,5.38,3.91,30.3,19.098125000000003,6.25,7.2,10.0,5.9,19.98,6.36,33.33,14.23,4.95,2.5,3.1,19.02352941176471,17.95,0.57,,2.92,0.78,5.07
3.756111111111111,2.45,3.08,13.91,27.88,19.46941176470588,5.08,5.52,5.57,6.3,14.55,9.65,37.02,12.15,8.02,1.53,3.82,18.102941176470587,181.0,0.68,,0.0,0.78,4.2
2.19,3.17,2.5,12.81,23.02,10.792352941176471,5.82,7.4,7.95,5.03,21.65,7.65,34.67,11.77,3.35,0.1,3.72,18.109411764705882,350.4,0.72,11.2,0.0,1.45,3.2
2.93,3.38,5.97,13.16,19.12,8.367647058823529,5.88,11.25,12.95,6.3,60.82,12.04,31.75,14.2,3.48,4.2,4.68,18.26588235294118,174.19437499999998,1.1,,0.0,1.58,2.65
1.35,4.8,12.57,14.45,23.38,341.85,4.92,6.42,10.18,8.2,21.93,11.45,63.12,15.32,2.15,4.12,17.4,19.197499999999998,190.04357142857143,1.0,6.9,2.17,0.95,2.6
2.02,5.45,9.68,20.81,27.77,3.9,5.78,8.95,9.88,30.48,15.85,13.82,66.67,15.22,1.35,3.4,19.03,20.708666666666666,178.45499999999998,1.12,9.483333333333333,3.4,1.25,2.8
2.42,5.77,14.0,23.26,28.43,4.12,7.7,6.17,13.22,30.08,15.03,7.22,52.2,19.1,1.45,3.8,23.05,25.910625,229.57071428571427,1.45,9.521428571428572,9.06,2.35,3.35
2.44,6.05,18.33,27.66,28.35,4.15,7.45,7.3,16.48,40.1,15.97,13.84,49.45,21.18,1.52,4.83,18.17,28.411875000000002,470.1,1.62,4.65,6.17,2.7,5.0
3.04,6.15,21.8,22.67,27.8,4.3,7.75,7.28,17.82,29.73,19.07,13.98,50.95,20.38,1.9,5.12,22.68,30.87375,332.45,1.25,5.58,3.29,2.73,10.03
2.69,5.42,22.48,21.28,31.45,5.03,9.6,8.43,18.32,19.4725,19.32,23.2,45.42,18.88,2.4,5.1,26.78,32.678124999999994,332.05,1.5,4.83,4.21,3.02,9.6
4.41,4.85,23.67,26.73,34.2,5.12,9.95,11.3,23.73,17.6875,19.0,23.13,46.45,26.68,3.3,4.97,25.55,32.37,332.6,1.73,4.35,3.33,2.95,8.2
5.79,5.3,29.3,33.05,33.7,5.3,11.72,14.43,29.08,15.775,17.7,26.33,58.72,23.93,3.9,5.1,23.15,31.556874999999998,35.25,3.85,4.83,2.67,4.22,7.47
9.44,4.97,28.3,18.16,32.52,5.83,12.82,20.55,23.9,16.155,22.15,37.86,98.38,16.9,4.83,5.68,20.38,29.760624999999997,30.1,2.33,4.65,2.39,4.55,4.35
25.24,4.08,24.4,17.46,30.05,6.08,17.38,30.6,23.6,10.2,21.12,33.85,90.22,26.58,5.08,6.28,13.18,28.434375,39.95,1.95,5.33,4.17,3.75,1.95
7.9,3.65,16.57,8.51,28.73,5.03,10.97,8.25,21.43,6.82,15.05,10.59,64.43,21.5,1.48,2.75,17.07,27.708125,149.0,1.7,9.745555555555555,0.0,2.9,3.38
1.71,4.4,8.93,2.54,26.1,8.07,5.9,6.7,11.4,8.0,11.52,7.3,45.17,14.07,1.35,1.93,12.18,28.21,219.23,0.82,9.721,0.63,1.6,4.05
1.07,5.15,10.4,10.67,22.7,4.03,3.73,3.88,9.65,8.18,10.1,4.55,35.4,11.55,0.77,2.6,7.97,27.5625,175.53,0.47,9.193636363636365,0.21,0.95,3.8
0.95,4.7,5.03,9.45,20.35,3.48,2.85,2.8,6.1,10.82,6.22,0.0,28.2,10.1,0.5,1.6,7.65,26.374375,173.07,0.35,7.941666666666666,0.0,0.65,3.58
1.14,2.55,5.12,11.7,19.6,3.25,2.85,2.62,6.62,11.22,4.2,0.0,24.35,10.18,0.85,1.52,7.25,25.337999999999997,148.05,0.4,6.808571428571429,0.0,0.73,2.0
1.13,3.48,7.15,14.86,20.9,3.38,3.6,3.27,8.38,11.65,6.75,4.24,23.02,11.65,0.8,1.65,7.25,23.79214285714286,65.5,0.43,7.00142857142857,0.0,0.95,3.55
1.69,5.0,9.3,5.6,21.73,3.6,5.67,3.95,10.85,8.7,7.22,7.98,24.08,12.25,1.25,1.85,21.62,23.422,194.5,0.62,6.148461538461539,0.87,1.17,4.2
1.22,6.78,14.57,14.56,38.48,3.32,8.32,6.38,15.75,13.95,10.95,10.82,26.5,17.65,2.25,2.88,16.85,13.2,323.82,1.45,5.363636363636363,0.73,1.55,4.7
1.15,5.67,20.57,12.21,36.1,2.77,7.47,8.75,19.93,18.634615384615383,10.65,39.41,25.28,19.22,4.33,2.62,12.62,13.7,435.95,1.3,5.75,2.27,2.48,4.83
0.94,8.9,10.98,12.1,27.8,2.52,8.72,8.6,21.22,17.4,15.43,42.4,27.43,13.2,4.47,2.95,10.35,13.05,405.6,1.17,4.68,0.0,2.3,5.17
1.65,4.57,7.57,10.03,30.23,6.17,5.92,8.12,17.43,16.05,19.45,19.84,30.82,11.53,3.92,3.25,6.35,13.07,288.12,1.18,5.18,1.96,2.55,4.35
3.56,5.7,14.32,13.43,26.2,11.07,6.32,13.55,16.53,10.88,31.62,28.44,27.5,16.02,4.0,2.88,14.0,17.0,187.38,1.3,4.82,3.67,2.58,3.27
6.26,11.07,24.05,10.72,36.15,9.4,12.97,20.2,19.57,11.469375,23.62,30.69,43.75,19.45,5.73,1.57,20.88,18.15,177.07647058823528,1.77,11.2,6.75,3.33,6.0
2.25,14.43,21.48,14.45,70.32,4.18,11.9,19.77,18.8,14.553333333333335,17.92,21.73,58.35,22.17,5.82,4.03,14.82,18.45,164.90071428571426,1.52,,6.21,3.53,7.83
1.54,9.22,16.45,34.39,80.97,3.17,12.72,19.7,23.55,18.37357142857143,17.55,15.7,55.52,15.9,5.85,4.88,12.55,16.8,225.5,1.75,6.9,5.0,2.85,6.83
2.97,12.27,31.1,26.16,76.18,3.35,15.03,29.27,30.47,20.612000000000002,19.6,22.78,66.38,22.03,6.1,6.0,20.28,16.88,176.18,2.45,8.6,4.75,4.67,5.57
5.18,9.97,39.9,21.45,69.8,4.9,14.97,36.05,35.3,21.584999999999997,43.05,58.88,79.12,25.03,6.32,7.38,29.83,18.88,260.7,2.73,9.03,9.75,7.72,5.5
20.48,6.33,38.08,57.508823529411764,60.22,21.2,17.5,57.62,36.55,26.3375,60.8,85.26,88.35,34.53,7.03,9.15,36.85,24.5,213.18,3.48,16.98,4.96,7.33,5.62
25.9,6.97,42.23,58.18882352941176,63.5,14.48,25.3,69.57,39.85,24.316666666666666,36.98,83.06,97.9,35.2,6.88,10.4,38.55,28.98,356.02,3.5,21.55,2.23,7.2,5.72
49.19,8.78,31.92,50.38823529411764,53.67,10.95,26.5,57.4,38.15,19.785,36.17,52.3,120.1,30.1,6.4,9.38625,15.0,31.0,361.05,4.03,19.3,9.29,7.83,6.82
16.43,10.47,33.6,45.75,68.35,48.72,24.08,56.58,40.7,18.0,66.75,114.56,161.12,35.4,6.8,29.334705882352946,32.3,33.8,366.0,4.15,25.48,13.12,9.0,6.22
42.93,9.57,47.55,39.974705882352936,74.95,61.62,22.62,61.0,54.25,17.616666666666667,57.2,112.86,163.82,45.58,7.25,22.92823529411765,57.85,35.8,192.5,5.03,23.0,15.62,9.93,6.32
36.84,9.28,50.3,37.57999999999999,97.6,47.17,23.35,56.72,57.0,17.105,55.3,101.51,165.6,50.08,7.6,21.96882352941176,46.95,37.05,416.0,4.85,24.57,19.05,11.35,3.83
10.62,12.97,53.4,40.38,51.743125,33.35,20.23,42.42,54.17,12.992499999999998,58.27,94.99,124.35,48.42,6.43,37.504705882352944,50.62,36.55,243.88,3.77,22.62,22.73,10.6,2.88
30.76,12.28,63.9,38.64,48.153125,12.57,19.65,28.4,49.78,14.059999999999999,35.78,46.98,134.35,46.75,4.72,23.29875,73.2,34.08,197.7,4.8,12.88,16.3,8.2,7.18
40.58,11.27,60.22,28.91,46.71375,24.93,23.52,31.4,48.05,15.196000000000002,36.42,42.31,156.28,41.58,5.12,8.399375,43.38,33.8,107.12,5.82,11.15,12.3,10.03,12.43
18.78,9.5,30.75,7.53,45.363749999999996,28.1,21.57,40.0,29.33,11.8875,29.65,45.76,113.7,27.2,5.52,9.164375,21.58,34.12,108.7,4.1,12.53,12.04,7.57,12.55
12.8,4.55,19.75,7.79,43.795,27.48,17.45,18.88,19.62,13.129999999999999,18.38,11.6,97.85,20.35,3.15,22.102941176470587,19.93,32.62,110.33,1.57,10.1,4.4,2.7,11.72
7.17,3.75,13.35,26.09,42.031875,24.62,11.45,14.05,21.27,13.166666666666666,21.47,11.38,76.5,19.58,2.77,9.821764705882353,10.97,30.17,119.68,0.95,7.27,2.46,3.02,5.33
15.38,4.78,21.07,16.78,39.736875,17.77,15.7,17.68,25.02,11.733333333333334,38.85,22.04,83.43,23.35,3.03,5.152941176470589,26.17,28.35,166.25,2.47,7.85,2.29,4.3,7.25
4.94,5.03,24.52,13.33,36.66375,12.68,13.07,13.65,26.05,8.88,40.9,16.26,59.55,23.02,1.9,4.1641176470588235,32.83,26.3,163.07,2.05,6.829166666666666,1.54,3.35,5.5
3.99,14.12,13.32,5.33,14.4,9.35,9.4,9.5,20.0,12.3,26.95,22.96,48.45,18.5,1.8,31.433529411764706,20.98,22.77,371.2,1.42,5.922000000000001,0.0,2.73,3.75
5.919375,8.45,11.68,4.21,30.23,4.85,5.92,5.85,14.3,22.12,11.28,6.85,35.58,15.2,1.25,4.946,15.35,19.3,128.8525,0.88,5.8999999999999995,3.55,1.48,4.72
5.3275,6.78,9.72,7.9,30.0,5.53,6.72,6.73,13.77,21.57,19.15,10.31,28.12,15.12,0.95,11.120666666666667,10.65,17.12,146.138,0.62,6.115,0.89,1.72,7.0
4.458,5.05,16.73,3.52,24.43,7.42,3.3,12.68,10.62,18.42,32.48,22.79,24.82,11.97,3.1,6.086428571428572,10.02,16.58,410.6,0.6,8.5,0.24,0.95,4.65
1.25,5.95,15.85,4.25,18.85,4.07,5.02,6.75,8.12,24.58,25.07,28.15,22.12,15.411249999999999,1.1,4.863333333333333,6.83,15.6,421.25,0.6,6.72,1.82,1.02,4.28
3.23,2.3,4.78,7.73,21.27,7.52,3.88,11.35,8.1,22.17,33.83,17.12,24.43,16.19529411764706,7.8,4.293571428571429,7.52,16.75,116.13,1.03,11.2,1.79,1.2,3.38
3.4711111111111115,1.8,2.08,13.94,20.68,6.53,6.28,11.5,3.95,28.9,29.5,14.8,27.02,3.5,7.53,4.492666666666667,6.1,19.9,94.62,0.5,4.1,0.23,0.53,2.68
5.98,2.25,3.7,19.88,23.23,9.5,8.0,14.62,9.55,33.8,27.8,24.69,31.9,12.55,5.95,74.42,6.85,20.95,47.12,0.8,5.580000000000001,0.0,1.12,2.95
8.51,6.3,15.93,38.11,39.65,9.1,10.48,22.6,23.23,47.3,22.17,35.57,43.1,22.27,6.6,6.4,27.27,21.0,234.9,2.42,13.55,2.18,2.75,2.97
10.56,10.28,26.7,32.39,55.0,11.7,21.98,44.05,30.23,22.20416666666667,23.75,108.61,55.48,32.67,6.22,9.07,47.9,21.98,450.15,4.12,15.0,10.39,6.07,3.12
12.75,5.6,22.38,16.78,45.92,13.28,20.18,35.22,36.35,22.1,24.4,54.72,61.05,26.8,5.8,12.72,22.52,24.65,330.7,3.3,14.32,6.88,6.25,4.7
7.37,3.52,10.23,23.08,43.92,14.05,17.85,16.2,18.45,21.283333333333335,12.9,17.69,49.65,17.52,4.55,8.0,16.45,24.65,169.445625,2.0,11.9,0.89,2.12,5.22
13.93,4.53,18.5,36.09,38.98,13.5,18.57,19.68,18.58,18.49,20.38,35.35,53.12,17.67,4.38,7.17,20.07,24.88,419.65,2.05,10.52,2.52,3.12,4.92
14.28,5.88,18.4,21.5,39.1,13.12,18.07,25.55,22.9,15.114,33.9,34.5,65.45,22.48,4.68,7.7,22.08,26.1,429.3,2.97,13.22,7.32,5.43,5.68
9.29,4.52,16.27,9.61,33.9,13.35,17.0,28.2,28.13,13.873999999999999,28.45,39.83,52.62,17.4,6.67,7.43,9.9,27.7,376.45,2.0,12.65,4.41,4.07,5.58
5.35,3.67,9.12,15.07,29.15,19.9,15.4,18.6,14.85,25.48,16.75,25.34,42.67,12.27,6.78,4.3,1.65,26.15,143.38,0.98,10.8,1.91,2.9,3.43
3.39,4.28,7.15,9.82,26.1,20.4,12.9,8.65,11.27,19.52,18.62,12.54,35.4,12.5,7.68,2.55,2.2,24.67,85.03,0.8,10.474444444444446,5.1,2.88,1.7
3.4,5.4,5.65,12.81,23.95,15.93,10.32,11.65,11.35,19.45,21.7,11.04,31.83,12.22,8.47,4.15,6.55,23.45,73.6,0.75,10.035,5.54,2.35,3.02
5.55,4.1,7.05,14.91,22.78,9.45,9.65,12.18,14.45,23.4,20.65,10.34,30.62,13.28,7.33,3.65,11.12,22.55,33.05,0.95,9.856,1.06,2.08,4.22
6.28,3.05,10.25,10.32,21.77,11.27,9.8,11.93,15.85,17.63857142857143,17.27,6.21,33.47,13.53,5.52,2.8,17.08,22.12,28.6,1.02,9.982,0.0,2.08,4.05
5.33,2.52,11.4,14.3,20.98,10.65,10.22,8.82,14.95,15.069999999999999,13.55,18.49,34.35,14.35,5.72,3.52,18.5,21.8,53.95,0.97,5.15,0.0,1.95,3.83
7.0,3.12,10.3,15.79,20.28,14.2,11.6,12.8,13.6,15.016666666666666,13.03,17.33,34.88,13.98,3.65,5.0,16.27,21.73,246.75,1.32,7.75,0.83,2.0,1.85
11.7,3.35,7.45,15.82,19.78,24.65,13.98,22.38,17.9,13.973333333333334,23.27,21.59,45.23,15.93,4.1,6.57,11.23,22.78,267.88,1.8,10.75,0.77,3.1,3.58
5.20125,4.95,3.25,14.14,19.62,29.1,13.58,24.05,23.92,11.817142857142857,33.42,33.45,47.65,21.07,4.0,6.2,11.3,23.95,208.32,2.6,11.55,3.66,6.25,1.8
7.69,4.6,5.67,10.97,20.52,14.47,10.75,20.7,27.65,14.253333333333334,31.02,30.19,42.95,23.48,3.92,6.47,9.0,24.1,160.12,1.98,8.25,2.18,5.4,1.72
7.47,3.4,6.5,8.54,19.27,13.5,9.88,20.93,15.03,22.98,29.88,25.21,40.17,14.62,4.1,6.73,6.28,24.05,35.75,1.88,5.840000000000001,0.62,3.6,1.5
7.07,3.0,5.97,10.81,30.33,25.15,10.57,18.7,11.77,24.7,23.38,30.08,35.58,11.82,4.88,5.5,5.25,23.35,46.7,1.23,,0.24,1.55,1.15
7.04,2.88,4.35,9.44,33.67,34.38,10.43,16.48,6.85,25.12,25.35,16.43,40.05,9.52,3.4,7.75923076923077,5.33,23.55,71.82,1.23,,1.07,1.52,0.9
5.35,2.75,3.67,3.37,27.95,19.7,9.0,9.18,9.7,21.38,24.32,26.95,37.8,12.75,2.78,6.019333333333333,5.62,22.8,108.9,1.52,,0.0,2.3,0.8
5.19,2.48,4.75,9.65,23.85,8.8,11.07,7.05,13.95,12.55,34.88,30.86,40.1,17.98,1.88,5.193571428571429,7.35,22.38,433.6,1.38,11.2,3.22,3.8,0.72
5.58,3.4,4.5,14.13,23.15,4.75,12.22,11.1,16.12,13.65,24.83,24.14,38.72,17.35,3.0,5.809333333333333,5.68,21.93,374.35,1.38,,1.17,2.48,0.67
4.05,4.82,7.03,18.94,24.38,3.45,9.93,10.82,13.7,11.55,33.62,39.68,40.8,16.58,2.7,10.714705882352941,9.2,27.4,160.35076923076923,1.3,6.9,1.82,2.2,0.7
5.25,4.53,13.33,15.81,26.6,3.75,9.77,12.58,16.85,8.2,47.85,43.51,35.9,16.98,3.32,8.390588235294118,19.85,19.214000000000002,144.0046153846154,1.27,11.075,3.24,3.48,0.72
7.68,3.9,21.75,22.87,31.05,4.88,5.95,12.78,30.82,6.88,72.85,74.0,36.45,26.82,4.55,10.040588235294116,26.3,24.9,199.13384615384618,3.62,9.07,6.44,4.32,0.95
23.25,5.4,35.65,21.85,33.33,7.05,6.82,12.12,28.57,12.07,87.0,76.38,57.53,22.45,3.88,390.08,43.5,23.6,173.1823076923077,4.6,13.318888888888889,0.26,4.48,1.23
33.6,5.9,46.23,23.7,31.97,5.85,8.43,15.78,30.02,11.92,92.68,59.05,86.5,20.88,2.38,364.45,54.95,29.4,382.0,2.23,14.110000000000001,0.86,4.6,1.4
20.35,4.88,36.98,16.32,31.65,13.45,11.75,16.98,26.25,10.55,66.1,35.16,81.0,21.9,2.88,10.893125000000001,35.92,30.18,393.38,2.2,15.145833333333334,0.0,7.18,1.7
5.63,3.95,13.88,7.28,31.23,23.23,12.62,10.22,22.15,12.75,32.08,18.52,53.85,19.17,3.82,364.85,29.23,27.73,361.5,1.8,15.343636363636366,0.0,4.65,1.8
2.26,3.58,13.15,14.71,29.98,10.3,13.02,15.25,22.8,16.02,30.18,24.49,40.35,15.27,2.4,248.0,30.52,26.4,202.5,1.83,15.234545454545453,0.0,2.93,1.55
6.28,2.8,11.62,11.66,30.12,3.8,12.75,7.97,19.85,11.32,25.1,16.44,41.98,18.08,1.32,0.0,17.62,24.65,32.8,1.87,14.825454545454546,1.49,3.02,0.85
5.89,2.77,9.25,9.48,27.68,3.5,12.65,11.75,20.93,10.4,16.05,8.08,40.17,15.55,2.12,214.8,15.97,23.45,22.62,1.2,14.397,2.18,2.45,0.4
