Dwarka-S8-DPCC,East-Arjun-Nagar-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,MDCNS-DPCC,Najafgarh-DPCC
973.0,970.5,973.95,975.33,971.23,974.2,976.5,973.4,974.3,976.15,981.75,973.27,973.92,971.38,971.25,975.25,975.45,974.08,976.33,974.83,973.25,975.67,974.83
972.62,969.98,973.4,974.78,972.85,973.58,976.48,972.88,973.7,975.58,981.73,972.78,973.33,971.35,970.75,974.67,974.9,973.53,975.72,974.17,973.2,975.1,974.3
971.83,969.44,972.7,974.2,977.73,973.0,976.55,972.28,973.08,975.05,981.77,972.08,972.83,971.4,970.02,974.15,974.3,972.95,975.15,973.65,973.15,974.5,973.58
971.73,969.15,972.8,974.33,971.02,973.05,976.5,972.28,973.2,975.12,981.7,971.92,972.85,971.38,969.9,973.95,974.08,973.12,975.0,973.45,973.25,974.33,973.52
972.22,969.76,973.35,974.77,973.95,973.65,976.42,972.75,973.7,975.65,981.73,972.55,973.4,971.4,970.53,974.53,974.6,973.55,975.6,973.9,973.3,974.88,974.0
972.7,970.23,973.92,975.27,977.5,974.25,976.4,973.45,974.35,976.25,981.73,973.03,974.0,971.32,970.98,974.92,975.0,974.05,976.05,974.1485714285716,973.3,975.35,974.73
973.57,971.07,974.73,976.25,985.95,975.1,976.42,974.3,975.2,977.12,981.7,973.85,974.88,971.4,971.78,975.83,975.95,975.05,976.85,974.8021428571429,973.3,976.17,975.58
974.52,971.95,975.62,977.0,986.28,975.92,976.42,975.05,976.0,978.03,981.7,974.83,975.75,971.3,972.7,976.7,976.7,975.72,977.75,975.3507142857145,973.35,977.12,976.4
974.82,972.31,975.8,977.23,978.42,976.08,976.42,975.25,976.15,978.15,981.7,975.18,975.85,971.38,973.0,977.0,976.98,975.9,978.08,975.6321428571428,973.4,977.42,976.6
974.92,972.41,975.75,977.3,984.35,976.12,976.4,975.28,976.08,978.17,981.7,975.25,975.9,971.35,973.05,977.12,977.17,975.9,978.1,975.5500000000001,973.4,977.48,976.58
974.55,971.98,975.45,976.83,969.6,975.65,976.42,974.92,975.7,977.77,981.7,974.82,975.45,971.38,972.65,976.75,976.7,975.4,977.73,975.6133333333333,973.48,977.12,976.2
974.55,972.07,975.7,977.08,969.45,975.95,976.42,975.1,976.05,978.1,981.7,974.97,975.75,971.4,972.77,976.75,976.65,975.62,977.88,975.2446666666667,973.5,977.17,976.4
975.05,972.6,975.92,977.5,969.83,976.35,976.4,975.52,976.4,978.52,981.7,975.38,976.18,971.35,973.12,977.25,977.2,976.05,978.35,975.0193333333334,973.45,977.65,976.83
975.0,972.58,976.05,977.45,970.05,976.27,976.4,975.48,976.35,978.48,981.7,975.42,976.1,971.35,973.18,977.2,977.23,975.98,978.32,974.8973333333334,973.5,977.68,976.75
975.17,972.73,976.38,977.8,974.12,976.65,976.42,975.83,976.77,978.8,981.7,975.6,976.42,971.3,973.42,977.38,977.35,976.28,978.58,974.8406666666667,973.7,977.88,977.05
976.0,973.52,977.25,978.6,975.83,977.55,976.4,976.65,977.7,979.75,981.7,976.35,977.3,971.38,974.15,978.2,978.15,977.1,979.38,975.0813333333333,973.7,978.7,977.95
976.8,974.31,977.98,979.38,973.8,978.33,976.42,977.4,978.4,980.45,981.7,977.17,978.05,971.32,975.0,979.07,978.92,977.85,980.2,975.52,973.7,979.48,978.8
977.48,974.95,978.65,979.95,965.25,978.9,976.45,978.1,979.03,981.0,981.7,977.83,978.7,971.4,975.67,979.7,979.58,978.35,980.9,975.9653333333333,973.65,980.15,979.35
977.8,975.24,978.8,980.15,964.88,979.08,976.5,978.3,979.18,981.1,981.7,978.02,978.8,971.4,976.0,979.92,979.92,978.58,981.1,976.2760000000001,973.42,980.4,979.58
977.77,975.21,978.77,980.03,964.58,978.9,976.52,978.27,979.1,981.0,981.73,978.03,978.7,971.38,976.02,979.88,979.95,978.45,981.0,976.5286666666668,973.32,980.38,979.65
977.55,975.05,978.58,979.85,966.58,978.75,976.58,978.05,978.88,980.85,981.73,977.75,978.47,971.4,975.92,979.68,979.75,978.3,980.83,976.6933333333333,973.3,980.23,979.47
977.25,974.68,978.25,979.42,962.35,978.3,976.55,977.6,978.45,980.33,981.8,977.42,978.03,971.35,975.67,979.3,979.45,977.85,980.47,976.4879999999999,973.3,979.88,979.1
976.67,974.2,977.67,978.9,968.25,977.8,976.65,977.05,977.98,979.85,981.77,976.92,977.53,971.38,975.12,978.8,976.7579999999999,977.4,980.03,978.1,973.3,979.42,978.57
976.05,973.62,976.98,978.2,973.73,977.12,976.7,976.45,977.35,979.17,981.8,976.23,976.88,971.32,974.42,978.15,976.1946666666666,976.72,979.42,977.47,973.3,978.88,977.9
975.25,972.77,976.15,977.4,982.22,976.3,976.6,975.55,976.42,978.3,981.8,975.35,976.02,971.42,973.6,977.35,975.4693333333332,976.02,978.5,976.73,971.75,978.02,977.05
974.3,971.96,975.38,976.72,984.65,975.6,976.62,974.88,975.62,977.62,981.77,974.6,975.38,971.4,972.8,976.62,974.6733333333333,975.35,977.72,975.98,971.8,977.17,976.25
973.8,971.56,974.95,976.3,986.05,975.22,976.55,974.42,975.2,977.22,981.82,974.12,975.0,971.4,972.28,976.25,974.0640000000001,974.95,977.33,975.53,971.8,976.65,975.83
973.52,971.14,974.77,975.98,984.05,974.95,976.55,974.15,975.0,976.92,981.8,973.85,974.62,971.38,971.95,975.8,973.8266666666666,974.58,976.9,975.1,971.8,976.23,975.5
973.98,971.45,975.2,976.45,990.62,975.42,976.52,974.75,975.55,977.4,981.8,974.3,975.15,971.38,972.25,976.1,975.88,975.05,977.25,975.42,971.8,976.55,976.15
974.85,972.2,976.12,977.33,992.65,976.33,976.55,975.6,976.45,978.27,981.73,975.08,976.02,971.4,973.08,976.92,976.7,975.95,978.02,976.25,971.8,977.35,977.1
975.83,973.08,976.88,978.08,989.32,977.08,976.5,976.38,977.22,979.1,981.7,975.98,976.8,971.4,973.95,977.75,977.67,976.6,978.9,977.1,971.8,978.28,977.9
976.35,973.68,977.42,978.53,993.2,977.5,976.5,976.92,977.73,979.58,981.77,976.47,977.23,971.4,974.6,978.3,978.22,977.15,979.45,977.6,971.8,978.85,978.38
976.38,973.9,977.5,978.7,997.4,977.58,976.5,977.08,977.85,979.7,981.77,976.68,977.38,971.4,974.75,978.45,978.48,977.4,979.62,977.8,971.8,979.08,978.52
976.3,973.81,977.32,978.6,988.23,977.45,976.5,976.9,977.75,979.6,981.73,976.6,977.2,971.48,974.6,978.4,978.45,977.2,979.53,977.67,971.8,978.95,978.35
976.3,973.74,977.23,978.62,984.6,977.45,976.5,976.88,977.67,979.47,981.7,976.6,977.18,971.4,974.53,978.35,978.45,977.22,979.42,977.65,971.8,978.85,978.27
975.97,973.47,976.9,978.22,982.27,977.12,976.55,976.5,977.35,979.17,981.7,976.2,976.85,971.4,974.2,978.18,978.25,976.92,979.1,977.33,971.8,978.58,978.05
975.52,972.96,976.38,977.62,988.35,976.58,976.55,975.88,976.72,978.58,981.65,975.6,976.27,971.42,973.78,977.62,977.65,976.28,978.6,976.92,971.8,978.1,977.33
974.88,972.41,975.95,977.27,991.27,976.25,976.5,975.52,976.32,978.18,981.7,975.15,975.92,971.4,973.23,977.12,977.17,975.92,978.12,976.42,971.8,977.5,977.0
974.75,972.39,975.98,977.35,984.73,976.25,976.3,975.58,976.4,978.2,981.7,975.15,975.98,971.4,973.23,977.18,977.25,975.97,978.1,976.35,971.8,977.45,977.08
975.0,972.42,976.1,977.42,984.5,976.42,976.52,975.62,976.5,978.35,981.7,975.2,976.08,971.4,973.3,977.15,977.28,976.05,978.15,976.28,971.8,977.52,977.22
975.18,972.77,976.45,977.75,983.15,976.7,976.58,976.05,976.9,978.65,981.7,975.53,976.42,971.4,973.6,977.52,977.7,976.35,978.53,976.62,971.8,977.88,977.53
975.33,973.02,976.68,977.92,968.6,976.73,976.5,976.23,975.97,978.85,981.7,975.62,976.52,971.4435714285712,973.9,977.7,977.9,976.45,978.83,976.88,971.8,978.12,977.68
975.35,973.09,976.62,977.95,969.62,976.77,976.55,976.23,977.08,978.77,981.75,975.48,976.48,971.3807142857141,973.95,977.7,977.97,976.15,978.9,976.95,971.8,978.2,977.73
975.2,972.84,976.38,977.67,969.97,976.47,976.6,975.9,976.75,978.55,981.82,975.35,976.12,971.7026666666666,973.7,977.47,977.8,975.6,978.58,976.77,971.8,977.95,977.42
974.9,972.56,976.05,977.42,972.67,976.2,976.7,975.55,976.45,978.25,981.82,975.15,975.83,971.7206666666665,973.45,977.2,977.53,975.48,978.28,976.6,971.77,977.67,977.1
974.55,972.14,975.58,976.9,962.78,975.65,976.68,975.08,975.9,977.7,981.85,974.7,975.38,971.4,973.03,976.73,977.08,974.98,977.8,976.15,971.8,977.3,976.6
973.77,971.47,974.8,976.17,967.15,975.02,976.75,974.4,975.22,976.98,981.88,974.272,974.73,971.38,972.3,976.08,976.35,974.75,977.23,975.52,971.7,976.58,975.75
973.12,970.71,974.17,975.55,970.33,974.35,976.75,973.72,974.55,976.3,981.8,973.2,974.08,971.35,971.62,975.45,975.78,974.15,976.45,974.97,971.75,975.92,975.08
972.3,970.07,973.4,974.73,971.8,972.85,976.62,972.9,973.65,975.62,981.8,972.5,973.23,971.35,970.9,974.7,975.05,973.25,975.78,974.28,971.8,975.17,974.35
971.45,969.18,972.58,973.88,975.75,972.78,976.62,972.1,972.95,974.78,981.8,971.65,972.58,971.38,969.95,973.8,974.12,972.53,974.9,973.35,971.75,974.28,973.7
970.97,968.6,972.15,973.38,971.15,972.15,976.6,971.8,972.55,974.3,981.83,971.12,972.0,971.38,969.55,973.25,973.53,971.98,974.33,972.77,971.75,973.67,973.4
971.0,968.55,972.3,973.48,978.83,972.35,976.38,971.95,972.68,974.4,981.77,971.17,972.02,971.35,969.53,973.27,973.5,972.0,974.23,972.6,971.8,973.62,973.52
971.3,968.89,972.72,973.88,977.38,972.62,976.3,972.38,973.17,974.83,981.8,971.25,972.45,971.38,969.92,973.52,973.85,972.03,974.65,972.95,971.8,974.0,973.8
971.88,969.56,973.23,974.38,978.22,973.23,976.23,972.83,973.73,975.38,981.8,971.8,973.03,971.35,970.5,974.12,974.47,972.45,975.15,973.55,971.8,974.7,974.35
972.33,969.92,973.7,974.7,975.05,973.65,976.25,973.15,974.0,975.83,981.8,972.3,973.33,971.3,970.95,974.47,974.83,972.9,975.62,973.9,971.8,975.0,974.08
972.75,970.27,974.08,975.25,974.43,974.27,976.35,973.73,974.58,976.25,981.77,972.85,973.83,971.35,971.25,974.9,975.27,973.47,975.98,974.27,971.8,975.33,975.23
973.4,970.93,974.65,975.83,984.33,974.7,976.25,974.33,975.12,976.75,981.77,973.42,974.4,971.38,971.83,975.55,975.9,974.02,976.58,974.9,971.8,976.0,975.83
973.77,971.22,974.95,976.0,984.17,974.95,976.25,974.52,975.35,976.98,981.8,973.67,974.67,971.4,972.25,975.77,976.23,974.3,976.85,975.23,971.8,976.32,976.08
973.85,971.14,974.73,975.75,985.52,974.85,976.23,974.33,975.17,976.83,981.77,973.5,974.65,971.38,972.05,975.77,976.0,973.88,976.75,975.25,971.8,976.17,975.85
973.17,970.68,974.15,975.22,991.83,974.23,976.2,974.1,973.52,976.3,981.7,973.05,974.02,971.32,971.6,975.33,975.55,973.48,976.33,974.75,972.62,975.7,975.35
973.02,970.38,974.0,975.4,990.77,974.45,976.2,974.15,974.95,976.3,981.7,972.73,974.33,971.38,971.23,975.22,975.45,973.67,976.08,974.7,974.05,975.52,974.88
973.23,970.51,974.08,975.8,983.33,974.35,976.2,974.12,974.8,976.35,981.7,972.82,974.2,971.3,971.38,976.0,975.82,974.25,976.18,975.27,974.0,975.53,974.42
972.9,970.25,973.83,975.17,989.2,973.98,976.18,973.58,974.52,975.98,981.7,972.6,973.8,971.35,971.17,974.92,975.22,973.45,975.9,974.17,973.9,975.3,975.28
973.08,970.56,974.3,975.58,988.17,974.53,976.18,973.95,974.92,976.42,981.8,972.85,974.22,971.35,971.38,975.3,975.42,973.67,976.3,974.5,973.82,975.6,975.53
973.45,970.97,974.58,975.88,983.9,974.68,976.23,974.27,975.17,976.6,981.77,973.3,974.5,971.38,971.83,975.65,975.83,974.23,976.7,974.98,973.8,976.0,975.85
973.58,971.14,974.8,976.25,992.2,974.88,976.3,974.55,975.4,976.97,981.73,973.42,974.7,971.35,972.02,975.8,976.08,974.38,976.82,975.17,973.77,976.15,976.1
973.97,971.61,975.3,976.62,995.8,975.32,976.3,974.97,975.85,977.42,981.75,973.75,975.1,971.32,972.58,976.25,976.55,974.65,977.32,975.62,973.45,976.67,976.38
974.3,972.0,975.68,976.95,992.85,975.73,976.3,975.33,976.17,977.92,981.8,974.12,975.55,971.38,972.9,976.62,976.83,974.92,977.7,976.0,973.32,977.08,976.78
974.52,972.22,975.77,977.05,988.58,975.75,976.42,975.4,976.23,978.0,981.8,974.42,975.65,971.38,973.02,976.8,977.1,975.08,977.88,976.25,973.4,977.25,976.92
974.32,971.97,975.3,976.6,987.83,975.4,976.35,975.03,975.75,977.55,981.8,974.08,975.25,971.32,972.77,976.55,976.9,974.78,977.62,976.08,973.35,977.0,976.4
973.4,971.23,974.62,976.02,982.33,974.77,976.47,974.28,975.1,976.92,981.73,973.45,974.58,971.35,972.02,975.83,976.02,974.42,976.95,975.22,973.4,976.28,975.62
973.1,970.91,974.68,975.65,986.15,974.55,976.7,973.8,974.62,976.9,981.77,973.17,974.27,971.35,971.92,975.53,975.65,974.35,976.67,974.85,973.4,976.05,975.23
972.8,970.63,973.9,975.17,985.75,973.98,976.7,973.12,974.12,976.1,981.68,973.42,973.75,985.2,971.42,975.17,975.02,973.85,976.33,974.45,973.5,975.73,974.55
972.55,969.87,973.27,974.65,978.12,973.62,976.55,973.15,973.83,975.53,981.58,972.33,973.42,972.12,970.68,974.6,974.6,973.3,975.55,973.97,973.5,974.95,973.7493333333334
971.9,969.3,972.88,974.23,977.47,973.0,976.32,972.6,973.3,975.08,981.62,971.68,972.85,971.4,970.25,974.15,974.22,972.58,975.0,973.52,973.5,974.35,973.9
971.6,969.23,972.7,974.15,979.08,972.95,976.3,972.45,973.17,975.0,981.65,971.5,972.62,971.4,970.05,974.02,974.15,972.35,974.88,973.3,973.5,974.18,973.88
971.95,969.42,973.35,974.53,972.6,973.58,976.2,972.92,973.92,975.58,981.7,971.78,973.3,971.4,970.33,974.17,974.17,972.75,975.23,973.42,973.6,974.45,974.0
973.17,970.76,974.62,975.8,982.85,974.85,976.35,974.12,975.15,976.83,981.68,973.18,974.6,971.4,971.68,975.52,975.5,974.45,976.55,974.83,973.65,975.85,974.2675
973.75,971.37,975.0,976.27,987.6,975.27,976.3,974.62,975.53,977.27,981.6,973.82,975.1,971.4,972.4,976.17,976.2,974.9,977.18,975.58,973.8,976.52,974.910625
973.88,971.33,974.97,976.35,973.85,975.2,976.58,974.5,975.45,977.17,981.62,974.23,974.97,971.4,972.27,976.1,976.12,975.08,977.15,975.5,973.75,976.45,975.47875
974.35,971.62,975.27,976.58,976.65,975.52,976.6,974.8,975.73,977.5,981.6,974.42,975.3,971.4,972.55,976.4,976.4,975.23,977.45,975.82,973.82,976.77,975.695
974.42,971.69,975.45,976.62,971.42,975.5,976.58,974.85,975.8,977.58,981.65,974.68,975.33,971.4,972.67,976.42,976.5,975.23,977.55,975.82,973.82,976.83,975.6481249999999
974.62,971.93,975.65,976.75,973.7,975.58,976.52,974.9,975.92,977.8,981.65,974.88,975.4,971.4,972.88,976.55,976.52,975.35,977.75,975.88,973.9,977.08,975.3362500000001
974.6,971.86,975.45,976.85,966.75,975.68,976.5,975.0,975.92,977.68,981.6,974.77,975.48,971.4,972.75,976.58,976.73,975.5,977.62,975.98,973.9,976.95,975.024375
974.65,971.97,975.48,976.8,970.82,975.65,976.5,974.95,975.88,977.8,981.58,974.8,975.45,971.4,972.75,976.65,976.67,975.35,977.77,976.02,973.9,977.08,974.8225
974.55,971.77,975.35,976.55,969.3,975.42,976.5,974.77,975.67,977.53,981.58,974.7,975.25,971.38,972.62,976.38,976.45,975.1,977.58,975.75,973.85,976.9,974.7826666666665
974.27,971.52,975.15,976.42,983.3,975.2,976.48,974.65,975.6,977.3,981.6,974.48,975.05,971.38,972.55,976.25,976.3,974.95,977.33,975.62,973.88,976.7,974.9613333333334
974.32,971.61,975.4,976.58,976.03,975.3,976.5,974.78,975.75,977.5,981.6,974.58,975.2,971.35,972.55,976.2,976.25,975.2,977.45,975.58,973.85,976.77,975.3928571428572
974.72,972.07,975.8,977.05,972.6,976.0,976.5,975.38,976.35,978.08,981.6,974.98,975.75,971.32,972.97,976.77,976.8,975.73,977.88,976.2,973.9,977.22,975.7326666666667
975.38,972.72,976.53,977.72,972.08,976.48,976.5,975.95,976.92,978.72,981.62,975.65,976.3,971.4,973.55,977.3,977.33,976.38,978.52,976.67,973.8,977.85,976.2114285714285
975.7,973.14,976.82,978.0,984.5,976.82,976.5,976.25,977.25,979.0,981.65,976.05,976.7,971.38,973.98,977.82,977.85,976.47,978.92,977.25,973.73,978.23,976.3660000000002
975.8,973.25,976.92,978.08,977.25,976.92,976.55,976.32,977.3,979.1,981.68,976.17,976.73,971.38,974.1,977.92,977.88,976.6,979.05,977.32,973.5,978.35,976.6293333333334
975.73,973.22,976.77,978.0,990.55,976.8,976.58,976.3,977.2,978.95,981.7,976.0,976.7,971.38,974.03,977.8,977.9,976.58,978.9,977.3,973.45,978.27,976.6299999999999
975.62,973.09,976.55,977.9,980.65,976.65,976.6,976.18,977.03,978.88,981.73,975.6,976.48,971.4,973.88,977.75,977.82,976.3,978.77,977.23,973.4,978.12,977.1
975.08,972.74,976.25,977.5,975.25,976.28,976.52,975.52,976.42,978.35,981.65,975.38,976.02,971.38,973.5,976.158125,977.5,975.83,978.47,976.88,973.42,977.83,976.73
974.45,972.01,975.47,976.62,978.4,975.47,976.58,974.65,975.8,977.67,981.62,974.8,975.25,971.32,972.85,975.589375,976.68,975.02,977.65,976.1,973.05,977.1,975.97
974.0,971.44,974.83,976.0,989.58,974.92,976.62,974.12,975.08,977.1,981.6,974.02,974.62,971.38,972.35,974.9649999999999,976.2,974.5,977.12,975.5,971.65,976.48,975.52
973.35,970.72,974.45,975.4,981.47,974.42,976.55,973.67,974.62,975.29,981.65,973.38,974.15,971.32,971.7,974.3093749999999,975.45,973.97,976.45,974.97,971.75,975.8,975.0
972.75,970.29,973.95,974.95,989.97,973.9,976.5,973.2,974.15,975.9,981.7,973.3,973.65,971.4,971.28,973.85625,975.03,973.7,976.05,974.4,971.8,975.42,974.55
972.75,970.14,974.1,975.1,985.58,974.0,976.48,973.45,974.33,976.08,981.7,973.02,973.83,971.38,971.2,973.68875,974.95,973.85,975.92,974.4,971.8,975.3,974.75
973.35,970.84,974.83,975.75,992.03,974.78,976.42,974.35,975.23,976.9,981.68,973.75,974.58,971.4,971.8,973.86125,975.6,974.35,976.65,974.83,971.8,976.05,975.67
974.25,971.71,975.42,976.8,998.17,975.67,976.38,975.27,975.92,977.6,981.62,974.6,975.4,971.3459999999999,972.5,974.61375,976.72,975.25,977.53,975.85,971.8,976.88,976.5
974.73,972.23,976.17,977.62,993.05,976.38,976.35,975.62,976.6,978.3,981.6,974.85,975.98,971.358,973.15,975.2931249999999,977.15,975.9,978.03,976.38,971.8,977.4,977.15
975.62,973.13,976.88,978.0,990.83,977.03,976.38,976.4,977.25,979.03,981.62,976.02,976.73,971.3609999999999,974.05,975.846875,977.83,976.35,978.9,977.1,971.8,978.25,977.8
975.7,973.18,976.75,978.03,982.0,976.95,976.45,976.22,977.08,978.92,981.62,976.05,976.7,971.3711111111111,974.08,976.174375,978.0,976.73,978.95,977.25,971.8,978.27,977.62
975.42,972.78,976.3,977.6,984.75,976.52,976.4,975.75,976.7,978.47,981.62,975.67,976.25,971.3822222222223,973.65,976.240625,977.55,976.45,978.58,976.9,971.8,977.92,977.33
975.15,972.47,976.0,977.22,989.52,976.1,976.42,975.45,976.35,978.1,981.5,975.38,975.83,971.3655555555555,973.23,976.081875,977.2,976.08,978.25,976.52,971.85,977.6,977.0
974.73,972.1,975.8,977.03,970.45,975.8,976.4,975.3,976.15,977.85,981.55,974.98,975.6,971.3722222222223,973.02,975.7575,976.92,975.83,977.92,976.12,971.9,977.25,976.75
974.7,972.15,975.75,977.1,978.92,975.9,976.42,975.35,976.2,977.9,981.62,974.98,975.73,971.3988888888889,972.95,975.54625,977.0,975.92,977.92,976.2,971.88,977.25,976.7
974.73,972.1,975.7,977.15,978.08,975.95,976.38,975.38,976.2,977.9,981.55,974.95,975.7,971.3533333333334,972.9,975.4812499999999,976.98,975.92,977.9,976.2,971.9,977.23,976.8
974.72,972.12,975.75,977.08,988.85,975.98,976.45,975.4,976.23,977.95,981.58,974.9,975.7,971.3788888888889,972.95,975.47625,976.98,975.82,977.92,976.2,971.9,977.23,976.77
974.7,972.15,975.75,977.12,983.73,975.9,976.42,975.32,976.2,977.95,981.55,974.97,975.67,971.3955555555555,973.0,975.74125,977.0,975.88,977.9,976.1,971.9,977.25,976.75
974.7,972.16,975.9,977.12,981.6,976.0,976.5,975.4,976.38,978.08,981.62,975.05,975.8,971.4,973.08,976.1756250000001,976.95,975.88,977.92,976.1,971.8,977.25,976.85
975.1,972.53,976.27,977.58,974.1,976.3,976.48,975.83,976.72,978.38,981.7,975.27,976.05,971.4,973.42,976.6287500000001,977.35,975.88,978.35,976.52,971.8,977.65,977.27
975.3,973.03,976.72,978.08,971.55,976.77,976.4,976.42,977.23,978.95,981.7,975.42,976.6,971.38,973.85,976.894375,977.83,976.38,978.8,977.1,971.8,978.05,977.8
975.48,973.34,977.0,978.23,969.98,976.97,976.35,976.68,977.4,979.2,981.68,975.82,976.7,971.4,974.23,977.1825,978.23,976.47,979.05,977.35,971.8,978.35,978.05
975.3,973.11,976.58,977.88,965.0,976.6,976.35,976.33,976.98,978.83,981.6,975.67,976.38,971.4,974.0,977.3,978.03,976.1,978.88,977.17,971.75,978.1,977.35
974.58,972.52,975.97,977.3,967.55,975.98,976.32,975.73,976.35,978.2,981.73,974.72,975.78,971.35,973.33,976.92,977.48,975.47,978.23,976.6,971.8,977.52,976.88
974.0,971.98,975.4,976.65,971.73,975.38,976.32,975.17,975.72,977.62,981.8,974.03,975.12,971.4,972.8,976.58,976.9,974.85,977.72,976.08,971.7,977.0,976.3
973.35,971.32,974.8,976.08,970.98,974.83,976.4,974.48,975.1,977.05,981.75,973.48,974.47,971.35,972.25,976.05,976.28,974.27,977.08,975.38,971.73,976.33,975.67
972.5,970.48,973.83,975.3,969.95,974.05,976.42,973.58,974.17,976.15,981.68,972.6,973.75,971.38,971.25,975.38,975.35,974.05,976.2,974.6,971.77,975.5,974.6
972.08,969.74,973.4,974.55,966.85,973.45,976.47,972.92,973.77,975.5,981.62,972.45,973.18,971.4,970.65,974.62,974.6,973.28,975.53,973.78,971.75,974.83,974.08
972.32,969.7,973.45,974.48,978.75,973.38,976.42,972.95,973.75,975.42,981.7,972.6,973.12,971.38,970.73,974.45,974.48,973.32,975.4,973.62,971.8,974.83,974.32
972.12,969.53,973.2,974.45,968.73,973.12,976.35,972.9,973.68,975.27,981.65,972.28,972.92,971.38,970.5,974.38,974.3,973.23,975.2,973.5,971.8,974.58,974.32
972.3,969.81,973.8,974.88,984.8,973.62,976.27,973.3,974.17,975.75,981.6,972.55,973.45,971.4,970.98,974.72,974.67,973.48,975.58,973.83,971.8,974.93,974.65
972.9,970.58,974.45,975.65,964.4,974.43,976.35,974.08,974.85,976.53,981.58,973.35,974.12,971.4,971.62,975.42,975.35,974.32,976.33,974.62,971.8,975.65,975.38
973.5,971.17,974.98,976.15,978.38,974.92,976.27,974.62,975.38,977.0,981.6,973.83,974.65,971.4,972.17,975.98,975.88,974.8,976.85,975.17,971.8,976.17,975.92
973.9,971.57,975.5,976.55,980.7,975.3,976.3,975.02,975.83,977.4,981.52,974.3,975.07,971.38,972.67,976.35,976.33,975.02,977.25,975.58,971.8,976.65,976.38
974.5,972.17,975.88,977.0,992.15,975.7,976.3,975.45,976.12,977.83,981.58,974.92,975.42,971.38,973.22,976.88,976.85,975.48,977.88,976.15,971.8,977.27,976.73
974.02,971.7,975.12,976.3,987.47,975.02,976.27,974.8,975.45,977.15,981.52,974.25,974.77,971.38,972.67,976.45,976.42,974.75,977.38,975.65,971.8,976.73,976.15
973.2,970.87,974.38,975.6,984.95,974.28,976.2,974.02,974.78,976.45,981.58,973.4,974.12,971.4,971.88,975.62,975.65,973.9,976.53,974.85,971.8,975.9,975.33
972.8,970.5,974.1,975.4,980.1,974.1,976.23,973.8,974.58,976.18,981.48,972.92,973.9,971.38,971.4,975.33,975.32,973.73,976.2,974.5,971.8,975.52,975.12
972.82,970.41,974.1,975.27,979.58,974.05,976.2,973.8,974.58,976.12,981.52,972.7,973.85,971.4,971.3,975.15,975.27,973.5,976.15,974.4,971.9,975.45,975.23
972.95,970.43,974.12,975.23,984.3,974.0,976.18,973.75,974.62,976.17,981.5,972.82,973.88,971.35,971.32,975.17,975.25,973.42,976.2,974.35,971.9,975.47,975.23
973.17,970.72,974.4,975.62,985.8,974.35,976.2,974.08,974.92,976.45,981.6,973.12,974.2,971.38,971.68,975.58,975.58,973.85,976.52,974.73,971.82,975.8,975.52
973.33,970.93,974.72,975.92,983.8,974.65,976.2,974.38,975.22,976.78,981.55,973.25,974.5,971.4,971.85,975.72,975.8,974.12,976.72,974.9,971.8,976.0,975.83
973.6,971.1,974.75,975.82,983.0,974.68,976.2,974.45,975.23,976.85,981.52,973.48,974.48,971.38,972.03,975.83,975.88,974.08,976.8,975.08,971.8,976.12,975.88
973.72,971.36,975.12,976.27,977.9,975.08,976.23,974.8,975.58,977.25,981.5,973.65,974.88,971.4,972.22,976.08,976.12,974.4,977.1,975.35,970.9,976.33,976.12
973.85,971.58,975.25,976.27,974.65,975.05,976.25,974.85,975.6,977.38,981.62,973.73,974.92,971.38,972.55,976.18,976.25,974.42,977.25,975.5,969.85,976.55,976.12
974.03,971.81,975.52,976.65,969.58,975.4,976.27,975.17,975.98,977.65,981.68,973.92,975.27,971.6,972.73,976.45,976.65,974.88,977.5,975.85,969.65,976.8,976.45
974.1,972.1,975.6,976.88,972.85,975.55,976.27,975.2,976.02,977.8,981.7,974.02,975.38,971.55,972.9,976.73,976.82,974.75,977.73,976.0,971.8,977.0,976.42
973.88,971.86,975.42,976.5,983.1,975.25,976.3,975.0,975.73,977.67,981.73,974.0,975.03,971.38,972.73,976.5,976.58,974.38,977.58,975.75,971.8,976.83,976.17
973.58,971.57,974.95,976.27,983.4,974.92,976.32,974.67,975.35,977.32,981.7,973.53,974.77,971.32,972.42,976.23,976.42,974.08,977.22,975.53,971.73,976.5,975.83
