IHBAS-CPCB,Shadipur-CPCB
1.25,5.99
1.25,8.78
2.49,3.35
2.88,1.48
2.88,1.13
2.92,0.63
1.73,0.76
2.9,0.8
2.89,0.86
2.9,0.76
2.88,0.35
2.575384615384616,0.39
2.9,0.37
2.9,1.15
2.9,0.78
2.89,1.36
2.9,1.23
2.9,1.22
2.88,0.8
2.89,1.41
2.88,1.07
2.89,1.04
2.13,1.05
1.68,0.97
1.68,1.59
1.68,1.33
1.68,1.62
1.68,1.88
1.68,2.02
1.68,1.94
1.74,1.5
1.73,1.05
1.72,0.79
1.72,0.99
1.71,1.59
1.69,1.42
1.69,0.82
1.69,0.86
1.73,1.3
1.79,0.58
1.78,1.08
1.76,1.41
1.76,1.53
1.8554545454545455,1.36
1.69,1.09
1.35,1.48
1.35,1.28
1.35,1.29
1.658125,1.59
1.812666666666667,1.96
2.0760000000000005,2.13
2.325625,2.15
2.2366666666666664,2.96
2.2612500000000004,2.63
2.155,1.8
2.2359999999999998,1.33
2.206875,1.03
2.2813333333333334,0.49
2.205625,0.83
2.1271428571428572,0.96
2.1275,0.76
1.9925000000000002,1.06
1.4,0.82
1.35,0.64
1.1,1.56
1.36,0.92
1.85,0.99
1.85,1.56
1.85,3.37
2.03,4.81
2.23,3.44
2.23,4.27
2.29,4.89
2.42,5.72
2.62,4.4
3.7,5.31
4.6,4.61
4.1,2.03
3.78,1.18
3.78,0.78
3.77,1.12
3.8,3.73
3.75,3.13
3.75,1.23
3.62,0.57
1.56,1.3249999999999997
1.29,1.0176923076923077
1.31,0.9464285714285713
1.26,1.1114285714285717
0.54,1.1342857142857143
1.26,1.1635714285714285
1.26,0.48
1.26,0.48
1.23,0.41
1.15,0.58
1.15,0.69
1.15,0.96
1.22,1.0
1.41,0.64
1.48,0.43
1.42,0.39
1.26,1.453571428571429
1.18,1.1828571428571428
1.17,0.07
1.17,0.06
1.17,1.4058333333333335
1.17,1.5266666666666666
1.17,1.3392307692307694
1.29,0.06
1.3,1.4361538461538461
1.31,1.1007692307692307
1.14,0.17
1.1,0.38
1.16,0.4
1.07,0.24
2.2718181818181815,0.41
1.8971428571428572,0.34
0.22,0.61
1.856923076923077,1.22
0.09,1.06
1.0,1.48
0.84,1.28
1.76,0.65
1.56,0.93
0.65,0.98
1.03,0.62
0.79,0.32
0.56,0.63
0.32,0.43
0.15,0.41
0.17,0.41
0.21,0.48
0.22,0.36
0.18,0.34
0.14,0.14
1.7769230769230768,0.28
1.6515384615384612,0.3
1.6953846153846153,0.78
1.7661538461538462,0.78
1.8866666666666667,0.34
1.21,0.58
1.21,0.67
1.21,0.9
1.21,0.81
1.38,0.8
2.13,1.31
2.41,0.94
2.29,0.66
1.54,0.46
1.38,0.48
1.43,0.56
1.42,0.71
1.42,0.58
1.46,0.27
1.48,0.53
1.83,0.35
1.65,0.38
1.51,0.34
1.37,0.3
1.21,0.42
1.21,0.46
1.21,0.38
1.21,0.3
1.21,0.28
1.21,0.49
1.21,1.6
1.21,1.17
1.21,2.24
1.21,1.38
1.21,0.85
1.48,0.6
2.34,0.82
2.34,0.94
2.34,0.49
2.34,0.31
2.34,0.35
2.34,0.35
2.34,0.23
2.34,0.34
2.34,0.42
2.35,0.38
2.52,0.34
2.54,0.35
2.61,0.31
2.34,0.34
2.35,0.31
2.34,0.28
2.34,0.34
2.34,0.33
2.34,0.3
2.34,0.24
2.34,0.46
2.34,0.63
1.78,0.64
1.1,0.36
1.11,0.56
1.1,0.38
1.15,0.21
1.08,0.03
1.08,0.768
1.03,0.7477777777777779
1.05,1.0625
1.05,1.11125
1.03,0.13
1.04,0.34
1.04,0.4
1.06,0.42
1.0,0.36
0.99,0.4
0.99,0.4
0.99,0.33
0.99,0.3
0.99,0.29
0.99,0.21
0.99,0.4
0.99,0.42
1.31,0.42
1.14,0.51
1.17,0.52
1.08,0.39
1.1,0.45
1.08,0.32
1.06,0.18
1.06,0.1
1.04,0.9712500000000001
1.72125,1.5514285714285716
1.05,1.43
1.06,1.02875
1.06,0.6944444444444444
1.07,0.07
1.12,0.52
0.99,0.34
1.02,0.22
2.0,0.45
2.49,0.23
2.06,0.44
1.98,0.63
1.74,2.03
1.69,1.28
1.81,0.64
1.73,0.76
1.54,1.9
1.41,1.68
1.47,0.89
1.63,0.7
