IHBAS-CPCB,Dwarka-S8-DPCC,Sri-Aurobindo-Marg-DPCC,East-Arjun-Nagar-CPCB,DTU-CPCB,Okhla-Phase-2-DPCC,Alipur-DPCC,Sonia-Vihar-DPCC,Ashok-Vihar-DPCC,JNS-DPCC,Mundka-DPCC,Pusa-DPCC,Shadipur-CPCB,Vivek-Vihar-DPCC,Mandir-Marg-DPCC,Nehru-Nagar-DPCC,Wazirpur-DPCC,RK-Puram-DPCC,KSSR-DPCC,Jahangirpuri-DPCC,Bawana-DPCC,Narela-CPCB,Patparganj-DPCC,Rohini-DPCC,Anand-Vihar-DPCC,NSIT-Dwarka-CPCB,MDCNS-DPCC,Najafgarh-DPCC
16.43,15.65,34.98,14.38,14.52,14.38,31.45,19.95,34.02,15.07,30.15,34.53,81.35,36.0,20.5,19.48,27.55,18.7,20.85,11.6,23.33,28.4,24.12,10.45,142.78,17.12,10.32,21.18
89.65,38.22,144.38,83.73,47.44,35.73,157.55,106.58,149.7,85.25,125.03,133.6,175.28,153.6,146.07,97.95,113.32,115.23,149.8,63.65,133.32,69.47,156.17,40.33,383.0,83.4,79.9,103.83
205.45,55.62,158.22,204.93,169.56,58.58,309.65,284.3,271.58,218.72,252.38,274.02,295.27,307.05,313.15,239.15,229.55,270.02,323.8,151.6,296.48,126.8,339.4,187.18,408.85,245.12,208.47,303.78
300.05,70.82,491.18,377.89,256.16,72.67,449.67,438.05,423.58,345.05,378.68,403.42,387.35,459.48,368.35,302.95,287.48,349.15,477.25,215.65,462.33,262.38,486.17,365.9,420.98,378.17,198.32,454.95
372.38,121.2,592.48,548.28,293.72,89.92,505.78,553.8,467.8,436.75,477.38,519.22,455.9,572.65,378.88,428.53,224.9,372.5,583.05,161.43,590.22,357.33,586.12,474.93,425.57,479.38,334.8,567.65
400.1,455.17,632.27,632.04,267.43,112.53,617.42,621.85,568.42,276.07,511.25,585.17,463.1,631.67,363.95,574.28,462.33,381.73,624.1,393.9,661.15,388.8,712.45,538.48,392.88,531.5,476.38,628.65
415.73,484.2,547.25,510.15,160.7,240.95,619.83,640.35,571.95,206.43,510.77,606.42,490.0,648.6,385.15,595.8,462.48,355.02,394.15,418.55,658.42,389.0,709.6,516.25,371.38,516.02,484.35,618.17
404.03,422.25,542.85,632.16,55.31,629.3,551.98,587.7,528.0,427.73,489.2,563.33,458.75,586.9,374.38,568.12,419.12,372.0,510.4,140.45,452.6,350.0,672.65,540.03,365.85,497.78,417.62,507.57
355.27,92.33,443.38,514.55,238.36,451.77,444.42,483.05,427.12,389.38,302.4,459.83,393.92,482.9,349.97,469.75,324.75,298.45,273.18,84.22,138.93,285.32,546.7,450.85,353.12,416.65,346.65,331.47
245.05,91.08,293.45,349.4,145.99,73.12,319.07,377.15,280.1,305.45,86.67,313.27,267.15,345.35,187.7,334.27,93.58,98.1,77.12,100.38,361.5,201.32,374.68,317.43,348.55,291.5,113.45,62.12
103.33,90.28,92.0,179.35,40.65,36.52,135.62,221.3,116.2,129.57,59.8,155.9,157.7,179.52,71.45,80.82,32.45,49.25,45.4,63.85,77.25,87.1,199.38,170.1,267.15,68.5,32.25,38.23
20.0,22.52,26.45,46.78,20.6,13.25,21.5,58.5,16.38,45.98,21.65,25.27,80.25,30.2,28.6,38.95,14.38,23.5,24.18,21.65,29.88,25.55,30.02,24.52,124.25,20.7,13.25,14.02
3.82,7.85,9.25,2.32,4.29,4.17,4.55,5.2,1.0,3.7,5.55,4.43,67.18,4.58,6.0,20.55,5.55,5.8,5.78,3.15,6.47,16.15,3.55,3.8,12.88,3.52,1.75,3.38
4.2,8.22,9.0,1.85,5.42,4.1,4.5,4.48,1.05,3.15,5.5,4.38,67.58,4.5,5.25,20.18,5.5,5.32,5.18,3.02,5.7,17.28,2.97,3.2,9.28,3.83,1.82,3.7
5.05,8.7,8.67,1.8,5.77,4.15,4.55,4.42,0.9,3.1,5.5,4.4,68.12,4.5,5.2,22.7,5.53,5.3,5.18,2.77,5.72,17.85,2.8,3.35,9.28,3.42,1.52,3.27
4.12,8.55,8.95,1.8,6.45,4.1,4.55,4.4,0.83,3.02,5.47,4.43,68.38,4.5,5.23,24.1,5.53,5.4,5.2,2.58,5.72,16.38,2.9,3.23,9.3,4.82,1.6,3.0
5.93,9.17,8.57,1.8,7.07,4.12,4.55,4.2,0.93,3.08,5.45,4.4,68.68,4.5,5.15,23.78,5.53,5.3,5.2,2.55,5.7,16.77,2.95,3.25,9.35,4.82,1.48,3.0
4.97,9.48,8.45,1.8,6.1,4.15,4.53,4.52,0.98,3.0,5.5,4.43,68.85,4.5,5.3,22.6,5.53,5.15,5.2,2.73,5.68,17.62,3.02,3.2,9.22,4.8,1.42,3.25
5.95,9.88,8.55,1.8,6.47,4.18,4.42,4.55,1.4,3.02,5.47,4.47,69.2,4.5,5.18,20.73,5.5,5.12,5.2,2.8,5.62,18.88,2.98,3.12,9.3,4.95,1.55,3.12
5.97,9.72,8.72,1.8,6.2,4.1,4.32,4.25,1.2,3.35,5.5,4.4,69.32,4.5,5.2,17.32,5.5,5.1,5.2,2.85,5.6,19.85,2.97,3.17,9.15,4.5,1.67,3.12
5.28,9.65,8.85,1.8,6.82,4.12,4.3,4.38,0.95,3.08,5.5,4.4,69.47,4.5,5.28,15.32,5.5,5.33,5.2,2.6,5.6,20.43,3.02,3.2,9.25,4.28,1.58,3.15
6.03,9.2,8.85,1.8,6.51,4.1,4.3,4.43,1.1,3.1,5.53,4.4,69.58,4.47,5.43,14.22,5.5,5.43,5.15,2.55,5.65,19.38,3.0,3.38,9.2,4.55,1.32,3.2
5.28,8.85,8.6,1.8,6.47,4.1,4.25,4.4,1.1,3.18,5.5,4.4,69.75,4.5,5.43,13.9,5.5,5.4,5.15,2.78,5.62,17.4,3.02,3.32,9.25,4.82,1.33,3.23
5.45,8.5,9.1,1.8,6.87,4.3,4.6,4.35,0.9,3.23,5.9,4.8,69.95,4.83,5.55,13.83,5.7,5.47,5.18,2.7,5.68,18.25,2.98,3.3,9.32,4.85,1.38,3.35
16.1,15.65,32.33,14.35,14.27,14.0,31.42,22.23,34.93,14.9,44.88,34.58,80.67,36.03,20.05,23.08,28.72,17.65,21.02,11.93,24.45,27.98,25.48,10.4,146.45,16.48,9.75,21.45
91.15,36.2,151.97,84.21,45.15,34.23,165.5,137.93,152.68,88.38,198.22,135.73,180.5,158.1,153.75,106.95,116.43,122.1,164.32,64.05,144.23,70.5,163.77,40.25,389.38,84.73,82.12,107.82
211.43,50.02,158.6,205.89,177.29,50.3,320.88,352.0,274.55,230.45,389.45,279.48,308.7,315.05,326.23,251.9,233.9,283.55,341.27,153.9,314.25,129.1,360.85,211.1,413.2,260.7,219.97,329.72
314.1,65.05,516.38,384.91,268.57,70.85,463.32,530.92,436.27,362.02,571.85,423.23,403.73,475.85,376.05,310.95,199.57,358.95,496.0,195.7,484.52,273.4,501.0,384.45,420.2,392.55,204.4,472.8
386.7,119.92,622.2,560.78,292.93,81.9,516.73,671.33,463.02,464.38,706.0,540.05,473.57,591.65,378.82,416.2,402.93,381.35,610.23,145.35,609.7,365.52,613.52,497.58,424.17,495.77,338.9,582.25
417.12,467.43,653.98,648.98,287.58,103.02,605.85,733.78,573.72,322.98,731.58,611.8,472.6,655.27,369.58,602.5,474.75,388.18,653.3,410.17,675.65,390.98,749.95,553.75,396.4,547.25,492.02,640.8
411.75,502.92,566.8,484.42,168.37,268.62,595.8,723.75,567.55,168.47,698.25,614.12,499.48,636.12,387.97,625.95,436.93,355.75,391.9,407.9,642.73,376.78,750.32,505.3,372.15,527.62,510.6,640.85
396.25,446.25,577.48,616.4,65.04,651.73,541.15,652.8,500.12,278.0,659.97,553.08,454.73,575.7,374.5,581.3,398.95,376.62,545.88,157.75,447.93,343.08,671.83,508.45,366.4,499.72,406.5,518.3
336.32,84.17,430.0,504.61,227.58,458.92,431.73,520.83,393.45,366.58,405.92,417.52,369.32,455.55,341.7,467.38,304.23,288.8,289.53,86.6,148.62,279.55,511.12,430.4,351.5,392.62,311.4,344.1
212.25,88.15,277.52,329.54,148.66,84.85,282.03,363.02,256.52,242.85,123.72,280.43,244.88,306.18,184.4,297.43,96.3,99.97,74.8,75.55,329.5,180.23,350.73,299.38,353.4,268.8,101.33,70.65
87.45,82.68,91.35,156.72,39.81,41.58,117.75,184.57,100.52,117.35,63.1,142.07,145.8,137.9,76.35,85.47,35.2,54.65,53.65,60.73,77.62,76.95,168.77,144.07,274.0,68.35,34.98,41.23
21.4,22.4,26.5,43.43,20.04,13.85,21.15,50.95,15.52,42.47,20.4,23.85,80.35,27.48,28.7,43.88,14.4,23.02,24.7,19.0,31.18,24.6,31.18,24.55,127.43,19.62,13.6,13.72
4.4,9.1,9.5,2.21,4.55,4.15,4.42,5.1,1.12,3.55,5.55,4.5,67.35,4.58,5.92,23.82,5.53,5.75,5.7,3.25,6.35,15.3,3.45,3.42,11.97,2.9,1.93,3.77
4.88,9.0,9.4,1.89,5.7,4.12,4.45,3.97,1.17,3.18,5.5,4.38,67.62,4.5,5.35,23.55,5.53,5.35,5.15,2.92,5.7,17.57,3.38,3.02,9.2,5.38,1.8,3.62
5.05,6.92,9.28,1.84,6.37,4.1,4.4,4.0,0.95,3.1,5.5,4.38,68.0,4.5,5.3,24.07,5.5,5.35,5.18,2.92,5.7,16.35,3.33,3.1,9.17,5.45,1.65,3.08
4.7,6.6,9.2,1.8,6.49,4.12,4.43,4.15,0.93,3.02,5.5,4.38,68.03,4.47,5.68,24.52,5.5,5.35,5.2,2.88,5.7,16.48,3.08,3.0,9.28,3.8,1.6,3.15
4.78,7.67,8.95,1.8,6.18,4.12,4.43,4.0,0.7,2.95,5.5,4.38,68.22,4.5,5.62,24.27,5.5,5.27,5.18,2.52,5.72,15.02,2.98,3.05,9.15,4.2,1.52,3.17
4.65,7.95,8.83,1.8,6.16,4.15,4.25,4.38,0.98,3.05,5.5,4.38,68.62,4.47,5.72,23.42,5.5,5.22,5.12,2.85,5.7,15.6,2.95,3.23,9.12,3.02,1.72,3.2
4.58,8.53,8.97,1.8,6.46,4.1,4.22,4.38,1.15,3.0,5.5,4.4,69.05,4.47,5.58,20.55,5.5,5.3,5.18,2.82,5.68,18.6,2.98,3.12,9.12,3.75,1.55,3.08
5.72,8.88,9.0,1.8,6.19,4.12,4.25,4.4,1.02,3.25,5.5,4.4,69.25,4.53,5.35,15.88,5.5,5.3,5.18,2.68,5.62,21.12,3.12,3.08,9.12,3.97,1.6,3.18
4.12,8.72,8.93,1.8,6.54,4.12,4.22,4.28,1.28,3.05,5.5,4.43,69.58,4.5,5.3,13.62,5.45,5.42,5.18,2.75,5.6,19.5,3.02,3.08,9.22,4.45,1.57,3.23
4.55,7.85,8.72,1.79,6.88,4.15,4.2,4.43,1.12,3.12,5.5,4.4,69.85,4.5,5.47,14.1,5.5,5.5,5.15,2.82,5.6,18.5,2.97,3.25,9.28,4.95,1.45,3.12
4.95,7.95,8.9,1.7,7.18,4.12,4.2,4.45,1.23,3.15,5.5,4.38,70.1,4.53,5.55,13.8,5.47,5.42,5.15,2.65,5.6,17.23,3.05,3.17,9.15,4.85,1.38,3.05
5.4,7.67,9.12,1.7,7.25,4.22,4.55,4.4,1.58,3.12,5.83,4.75,70.25,4.8,5.78,13.25,5.67,5.45,5.18,2.7,5.6,16.47,3.1,3.15,9.15,5.53,1.4,3.3
15.38,14.75,33.0,13.11,14.16,13.57,30.5,21.18,31.52,14.45,42.38,34.85,80.75,33.8,19.48,23.2,27.98,17.67,20.8,10.72,21.98,25.7,23.77,9.82,135.2,16.77,9.22,22.77
87.17,37.83,149.52,79.34,44.14,34.53,153.82,130.32,146.3,89.48,187.05,135.88,175.2,146.97,143.68,109.08,117.15,117.85,152.62,64.55,133.48,68.85,146.02,40.83,381.7,84.33,77.62,115.55
197.5,55.8,173.15,197.91,161.58,52.62,315.45,322.25,259.65,219.05,358.82,267.88,297.55,286.3,307.82,238.65,160.35,275.98,327.15,150.27,294.7,114.85,317.2,188.0,408.7,240.1,197.15,305.57
300.17,76.38,483.28,374.52,255.48,82.95,453.33,514.42,423.45,338.62,535.57,411.05,397.82,451.5,370.62,297.98,79.0,349.18,468.23,172.98,467.27,285.02,433.82,368.95,421.03,365.12,202.88,445.38
372.07,116.22,605.42,571.37,287.08,89.43,511.73,643.2,441.12,449.0,662.58,517.35,464.7,570.1,372.07,370.85,421.07,374.73,580.12,145.47,598.3,366.85,590.58,422.82,423.8,473.07,305.93,566.5
406.97,432.65,630.12,679.47,296.25,114.9,613.95,721.07,559.12,342.17,695.92,579.92,454.55,636.1,370.6,563.78,457.68,380.05,622.6,394.5,670.1,399.4,724.95,525.92,401.4,520.85,440.67,628.42
402.15,439.77,530.6,509.98,150.98,269.1,607.17,738.0,567.3,150.2,682.42,581.97,499.93,714.35,384.77,591.4,473.25,351.65,386.75,412.0,657.12,383.23,722.58,502.7,369.57,490.62,472.08,613.03
378.8,404.7,528.15,642.94,56.88,578.93,548.05,649.88,504.62,267.5,659.23,531.48,454.23,623.35,371.57,556.03,409.9,367.42,497.02,153.52,453.65,350.82,653.0,501.03,365.88,479.22,376.7,494.05
328.15,80.25,409.17,508.23,230.0,404.37,436.12,519.52,407.4,375.68,422.57,436.05,376.35,513.35,343.18,446.65,322.1,282.23,271.73,85.03,140.45,284.0,509.45,428.73,349.5,406.77,301.83,328.75
203.32,114.69764705882353,280.55,338.38,148.89,76.35,307.75,366.55,268.18,249.3,103.6,282.5,258.78,348.5,185.65,312.73,93.25,84.67,77.28,78.18,350.7,190.4,348.18,303.77,352.38,271.85,103.4,65.43
71.88,76.25444444444445,88.97,161.84,38.28,35.35,136.6,200.6,100.65,124.47,58.17,139.48,146.18,173.62,75.52,82.45,35.62,52.18,47.4,56.22,72.58,77.72,179.62,161.17,269.35,63.17,31.65,34.32
20.83,24.466666666666665,26.03,41.48,17.1,12.82,21.02,56.57,14.5,41.4,20.15,23.4,79.6,31.22,28.47,44.17,13.7,22.85,23.4,18.17,27.07,22.6,27.87,22.23,115.83,19.1,13.03,13.05
4.22,9.130555555555555,9.48,2.19,4.16,4.17,4.45,4.97,0.95,3.4,5.55,4.5,67.73,4.62,5.8,26.75,5.53,5.75,5.62,2.98,6.22,14.57,3.35,3.52,11.88,1.88,1.77,3.45
4.6,8.79111111111111,9.43,1.8,5.71,4.1,4.43,3.97,0.93,2.98,5.5,4.43,68.12,4.53,5.25,26.95,5.5,5.75,5.18,2.55,5.6,14.77,2.9,3.08,9.22,4.03,1.48,3.8
4.55,8.75888888888889,9.12,1.8,6.26,4.1,4.4,4.03,0.88,2.95,5.47,4.4,68.35,4.53,5.17,24.95,5.5,5.72,5.18,2.58,5.6,14.27,2.8,3.1,9.22,5.53,1.35,3.48
4.17,8.742777777777778,8.83,1.8,5.82,4.1,4.38,4.2,0.9,3.03,5.47,4.4,68.75,4.53,5.1,24.9,5.5,5.65,5.2,2.55,5.6,13.38,2.82,3.05,9.22,3.95,1.5,3.73
4.9,9.04388888888889,8.9,1.8,6.48,4.12,4.4,4.08,1.1,2.97,5.5,4.4,69.1,4.53,5.15,24.93,5.5,5.52,5.12,2.65,5.6,14.55,2.85,3.18,9.2,4.07,1.7,3.62
4.35,9.446111111111112,8.8,1.8,6.3,4.12,4.4,3.95,1.2,3.08,5.5,4.4,69.42,4.53,5.25,22.35,5.47,5.38,5.2,2.72,5.6,16.7,3.15,3.0,9.2,4.92,1.75,3.38
4.28,9.58777777777778,8.85,1.8,6.56,4.15,4.38,4.1,1.33,3.35,5.47,4.4,69.9,4.5,5.3,18.65,5.43,5.3,5.15,2.92,5.6,15.63,3.3,3.12,9.25,3.82,1.82,3.33
4.62,9.715,8.83,1.78,6.41,4.12,4.3,4.75,1.28,3.42,5.45,4.43,70.7,4.55,5.25,15.12,5.45,5.2,5.12,2.75,5.57,16.42,3.25,3.12,9.18,4.53,1.73,3.02
5.53,9.610555555555557,8.75,1.72,6.8,4.1,4.3,4.1,1.25,3.08,5.5,4.4,71.1,4.53,5.22,14.12,5.4,5.28,5.15,2.82,5.6,16.7,3.48,3.02,9.15,5.1,1.57,3.05
5.5,9.52111111111111,8.72,1.7,6.72,4.1,4.3,4.07,1.23,3.05,5.5,4.4,71.1,4.5,5.22,13.62,5.45,5.55,5.12,2.75,5.6,16.35,2.95,3.18,9.2,4.17,1.4,3.1
5.53,9.393333333333334,8.6,1.7,6.83,4.1,4.32,4.15,1.02,3.08,5.5,4.38,71.15,4.55,5.22,14.47,5.45,5.55,5.2,2.77,5.6,16.27,2.97,3.02,9.2,4.08,1.38,3.17
5.35,9.31111111111111,8.8,1.7,6.66,4.2,4.53,4.07,1.27,3.08,5.65,4.62,75.58,4.75,5.43,14.03,5.6,5.5,5.18,2.77,5.62,16.2,3.02,3.32,9.28,4.07,1.38,3.5
15.22,15.68777777777778,30.32,12.74,13.1,13.12,30.07,20.7,35.4,13.43,42.88,34.03,85.35,37.07,18.4,23.12,29.23,15.22,20.12,11.75,24.3,25.73,24.77,10.12,141.8,15.58,8.6,20.4
88.1,39.03111111111111,150.43,81.77,42.6,32.88,169.62,137.3,157.4,85.42,187.82,134.9,187.68,159.48,160.15,109.97,124.75,120.15,160.2,66.93,149.32,68.45,163.95,48.05,388.7,88.0,78.47,113.4
238.55,59.43722222222222,177.38,198.19,173.91,51.1,318.38,339.5,273.0,223.45,368.1,269.62,298.8,334.18,320.65,239.8,202.68,279.8,334.57,151.43,310.65,118.28,348.12,207.48,410.3,249.28,204.42,326.95
306.57,80.2,494.93,370.69,255.08,80.28,449.25,514.12,415.07,345.35,541.33,402.02,395.07,524.12,373.57,296.65,216.2,350.1,474.48,153.65,467.48,284.2,459.23,369.18,416.18,382.05,198.57,471.25
372.8,131.0,587.67,569.95,299.37,95.48,493.98,648.7,413.2,443.68,660.0,518.55,464.45,656.53,368.18,343.75,60.25,371.75,573.95,142.57,591.7,351.72,602.2,391.2,423.38,467.33,311.45,575.62
397.95,416.08,630.5,674.8,233.66,116.4,609.45,743.12,544.95,379.88,677.5,569.57,433.5,718.23,376.8,560.6,409.32,381.93,614.2,384.5,610.7,375.05,729.4,501.6,396.95,529.17,434.98,607.65
405.5,442.95,545.58,497.11,127.86,289.02,606.35,710.43,546.57,141.2,642.78,578.02,477.1,728.73,377.5,580.52,460.23,352.33,379.85,383.7,654.22,381.05,696.82,489.52,371.5,510.45,469.52,589.0
374.43,404.67,543.75,628.3,58.75,523.9,537.98,655.77,492.35,247.1,633.4,539.58,450.75,622.05,373.05,535.1,402.45,372.23,500.62,148.8,448.35,339.82,619.33,504.85,367.15,494.12,357.88,487.8
328.85,76.62,416.3,510.21,220.59,417.85,429.25,516.33,388.15,352.6,390.27,418.88,371.02,513.1,345.9,457.98,304.8,278.88,260.0,78.57,152.68,273.48,507.55,412.4,351.9,394.25,297.12,458.5
201.1,93.33,268.85,330.52,139.45,73.6,280.68,364.18,248.8,238.45,106.1,277.27,239.15,348.77,182.15,289.53,93.3,80.68,73.1,75.83,324.75,180.85,349.0,278.2,354.12,260.62,104.57,66.22
86.15,72.85,83.95,155.28,39.2,38.28,120.4,183.0,92.75,119.4,56.77,140.0,142.97,161.72,81.33,76.83,36.17,53.2,49.75,53.6,73.8,75.28,163.82,142.1,271.52,67.88,33.8,39.02
19.55,20.98,25.4,37.91,16.86,12.65,19.15,47.85,14.15,38.42,18.6,20.87,78.35,29.12,27.35,40.17,13.43,22.38,22.7,17.8,27.62,22.68,27.7,21.9,111.33,18.6,13.0,13.17
3.7,7.53,9.53,2.03,4.66,4.12,4.33,4.85,1.05,3.33,5.53,4.43,66.2,4.58,5.67,23.88,5.5,5.9,5.6,2.95,6.15,14.83,3.27,3.55,11.35,3.5,1.65,3.6
5.1,8.22,9.35,1.8,5.64,4.12,4.28,4.3,1.05,2.97,5.45,4.38,66.07,4.53,5.18,25.68,5.5,5.65,5.18,2.6,5.6,15.55,2.98,3.15,9.17,4.17,1.48,3.12
4.5,8.25,9.15,1.8,5.87,4.12,4.3,4.3,1.02,2.97,5.47,4.38,66.03,4.57,5.2,25.57,5.5,5.65,5.18,2.58,5.6,14.78,3.0,3.2,9.2,4.05,1.4,3.17
4.7,8.07,8.93,1.8,6.44,4.1,4.32,4.2,1.02,2.98,5.5,4.43,66.45,4.53,5.2,25.42,5.5,5.7,5.18,2.65,5.6,14.12,3.0,3.23,9.22,3.48,1.4,3.05
4.57,8.8,8.65,1.8,6.66,4.1,4.38,4.28,0.95,2.92,5.43,4.35,67.08,4.5,5.25,25.25,5.47,5.55,5.2,2.75,5.6,14.2,2.98,3.4,9.18,3.8,1.55,3.23
5.0,9.88,8.43,1.8,6.56,4.12,4.38,4.15,1.1,2.9,5.45,4.4,67.22,4.53,5.28,24.62,5.47,5.35,5.2,2.75,5.6,13.15,3.02,3.12,9.15,4.72,1.58,3.12
5.15,9.65,8.6,1.8,6.62,4.12,4.38,4.1,1.18,3.02,5.5,4.45,67.1,4.5,5.33,23.25,5.45,5.42,5.2,2.7,5.6,13.32,3.15,3.08,9.15,5.05,1.52,3.2
5.28,10.3,8.68,1.8,6.83,4.15,4.35,4.05,0.75,3.22,5.47,4.43,67.18,4.53,5.12,22.85,5.43,5.4,5.2,2.58,5.57,16.43,3.08,3.1,9.25,5.1,1.7,3.27
4.92,9.68,8.62,1.8,6.54,4.1,4.35,4.3,0.85,3.15,5.45,4.4,67.1,4.53,5.22,20.23,5.45,5.58,5.2,2.65,5.6,17.38,3.1,3.1,9.17,4.6,1.5,3.35
5.6,9.45,8.83,1.8,6.55,4.1,4.38,4.18,0.78,3.05,5.45,4.4,67.25,4.55,5.22,19.77,5.45,5.75,5.18,2.6,5.6,17.62,2.95,3.35,9.15,5.15,1.45,3.3
5.6,9.12,8.85,1.8,6.27,4.1,4.38,3.97,0.6,3.02,5.5,4.4,67.08,4.57,5.5,17.83,5.45,5.7,5.18,2.6,5.6,18.25,3.0,3.15,9.12,4.65,1.5,3.1105882352941174
4.7,9.43,9.1,1.72,6.6,4.28,4.6,3.82,0.9,3.1,5.83,4.73,66.68,4.88,5.57,16.95,5.65,5.72,5.18,2.6,5.62,17.6,3.05,3.23,9.3,3.65,1.42,3.1
14.18,15.27,30.05,12.3,12.62,12.85,26.02,18.88,29.0,13.05,38.35,30.42,74.15,34.5,17.88,25.0,26.27,15.77,18.65,9.82,21.5,26.08,22.25,9.55,131.53,14.63,8.35,20.48
92.2,34.35,139.85,78.47,40.46,32.2,156.12,132.95,145.65,72.62,173.53,125.88,168.3,172.45,151.15,100.65,113.25,112.85,143.23,57.42,135.3,63.1,152.05,44.83,388.18,83.6,74.7,109.98
215.55,51.28,185.95,196.58,169.07,51.2,315.12,342.7,267.1,215.95,351.43,261.9,221.07,325.68,321.8,240.55,229.0,275.1,324.27,142.4,301.7,137.25,348.48,196.62,416.82,236.07,204.88,310.23
311.72,65.15,484.42,372.09,255.71,76.93,452.3,512.52,423.9,347.05,531.83,399.6,307.02,535.17,374.95,303.17,249.22,353.0,472.25,127.2,462.1,285.68,447.85,368.45,425.18,371.38,188.1,461.05
377.9,133.57,578.08,557.58,289.81,91.8,503.35,639.85,428.57,425.35,659.52,506.3,364.38,659.8,357.1,333.3,111.22,376.6,565.9,137.45,592.17,360.32,611.67,370.55,429.23,466.98,307.38,568.67
405.02,438.98,634.55,663.57,256.79,106.65,605.45,707.1,561.65,234.88,690.52,586.75,336.77,717.05,285.45,579.42,131.3,382.75,603.42,390.38,670.0,387.52,715.38,519.52,389.75,538.12,452.52,630.62
401.4,468.3,520.02,489.38,137.87,289.57,601.33,708.48,563.55,158.45,689.48,583.08,402.2,695.1,198.35,595.75,75.12,351.93,382.12,397.98,637.78,384.5,714.83,501.88,374.35,505.73,478.83,601.4
393.4,397.02,542.7,630.93,48.05,600.62,549.5,652.67,507.38,393.22,650.62,533.52,367.95,645.53,224.15,555.67,156.73,375.2,501.78,125.53,444.27,347.23,652.28,517.77,359.62,495.68,352.08,507.25
345.77,66.2,429.9,512.0,224.56,420.3,434.67,538.55,397.77,349.42,333.15,429.45,287.95,534.35,208.35,470.92,66.12,280.83,237.3,71.55,137.45,280.68,527.12,425.75,344.8,405.48,305.6,297.95
206.17,88.28,282.1,340.05,153.52,64.62,300.6,381.48,262.35,288.85,92.88,291.77,170.12,358.85,183.88,297.62,35.02,68.8,66.1,71.03,347.62,193.6,365.0,312.52,353.82,278.05,95.92,54.88
95.28,67.28,73.95,160.57,31.7,28.73,121.25,198.72,99.18,122.25,46.75,146.57,67.38,181.47,57.4,68.75,26.62,49.17,40.45,50.95,56.78,74.2,184.25,160.68,250.07,65.4,26.88,39.45
18.38,19.98,22.58,39.23,15.26,11.45,17.75,51.17,12.8,45.3,17.35,19.2,5.53,31.0,25.55,39.0,12.35,20.7,21.18,18.48,23.3,21.7,24.95,19.1,111.22,16.88,11.28,6.3
4.07,9.65,9.62,2.06,3.92,4.12,4.4,4.7,0.88,3.35,5.5,4.43,1.65,4.58,5.7,26.25,5.47,5.9,5.55,2.9,6.2,13.72,3.33,3.35,11.45,2.12,1.6,3.05
3.97,8.9,9.45,1.8,5.62,4.1,4.3,4.28,0.9,2.92,5.47,4.38,25.45,4.53,5.22,28.5,5.5,5.62,5.2,2.6,5.7,14.97,2.95,3.12,9.3,3.15,1.43,3.05
4.22,9.32,9.35,1.8,5.71,4.1,4.43,4.17,1.0,3.05,5.43,4.4,28.45,4.55,5.22,31.42,5.5,5.65,5.2,2.6,5.7,14.88,2.85,3.4,9.12,4.2,1.55,3.15
5.2,9.45,9.07,1.8,6.51,4.12,4.47,4.1,0.9,3.05,5.45,4.38,33.08,4.53,5.25,31.02,5.5,5.7,5.2,2.58,5.7,13.5,2.85,3.58,9.25,4.3,1.7,3.25
4.45,9.95,8.68,1.8,6.51,4.12,4.45,4.22,1.1,3.02,5.47,4.4,36.23,4.55,5.18,30.38,5.47,5.45,5.2,2.7,5.65,13.73,2.9,3.45,9.12,4.67,1.58,3.25
5.22,10.32,8.75,1.8,6.81,4.1,4.45,4.3,1.07,3.0,5.5,4.4,35.95,4.53,5.17,29.95,5.43,5.35,5.18,2.62,5.7,14.9,3.08,3.45,9.17,4.42,1.48,3.35
4.7,10.22,8.62,1.8,6.72,4.12,4.4,4.3,1.18,3.08,5.5,4.4,36.98,4.55,5.35,28.5,5.4,5.4,5.15,2.62,5.68,16.27,2.98,3.45,9.17,4.7,1.52,3.38
4.6,10.4,8.68,1.8,6.58,4.15,4.4,4.22,1.3,3.33,5.5,4.4,37.27,4.53,5.17,26.45,5.4,5.28,5.2,2.7,5.68,17.5,3.05,3.35,9.15,4.7,1.5,3.15
6.72,10.1,8.7,1.75,6.63,4.1,4.4,4.2,1.15,3.25,5.47,4.4,37.85,4.55,5.3,24.42,5.43,5.58,5.2,2.7,5.62,17.7,3.05,3.3,9.23,4.43,1.52,3.15
5.05,10.55,8.72,1.76,6.32,4.1,4.4,4.07,1.3,3.05,5.5,4.4,38.15,4.53,5.28,23.9,5.43,5.67,5.2,2.82,5.62,17.6,3.0,3.1,9.1,4.45,1.52,3.25
3.98,9.8,8.6,1.7,6.8,4.1,4.4,4.28,0.85,3.1,5.43,4.38,37.85,4.53,5.55,22.62,5.4,5.67,5.18,2.58,5.62,17.38,3.03,3.35,9.15,5.33,1.52,3.18
5.88,9.55,8.9,1.7,6.52,4.25,4.65,4.3,0.88,3.1,5.78,4.7,40.12,4.88,5.65,21.35,5.65,5.72,5.2,2.62,5.62,17.02,2.9,3.3,9.38,4.53,1.42,3.25
14.57,15.18,30.77,12.33,13.32,13.2,26.45,20.27,30.1,13.55,38.22,31.67,49.1,33.17,15.28,30.15,23.85,17.05,18.73,9.88,21.85,25.07,23.12,10.03,136.28,16.67,8.6,21.07
