IHBAS-CPCB,East-Arjun-Nagar-CPCB,DTU-CPCB,Shadipur-CPCB
3.52,13.33,1.15,12.249166666666666
3.72,7.2,1.17,7.379
3.54,20.37,1.15,6.128333333333334
2.11,10.62,2.4945454545454546,2.6133333333333333
1.79,7.34,1.779545454545454,2.3608333333333333
1.63,8.46,1.7704347826086957,1.01
2.19,13.58,1.02,0.75
3.99,13.12,1.1,1.61
9.54,16.78,0.99,5.18
18.59,22.11,0.45,19.02
27.64,4.25,0.42,27.06
29.07,7.66,0.42,24.44
20.35,10.64,0.41,11.75
14.19,12.11,0.85,0.27
10.81,20.54,0.65,27.6925
6.54,12.42,0.68,0.91
5.42,1.75,1.42,0.84
3.66,16.0,1.46,17.42
2.34,7.93,1.46,30.28
2.16,10.05,1.35,10.31
2.56,16.22,1.35,13.991999999999999
2.45,9.74,1.36,17.186666666666664
2.88,7.62,1.33,15.43866666666667
3.54,8.66,1.23,13.309285714285716
4.33,8.95,1.24,10.628181818181817
3.9,9.64,1.23,6.653333333333334
3.27,4.25,0.98,6.287272727272728
2.56,8.46,0.55,3.2718181818181815
4.083043478260869,22.41,0.81,2.011
3.8373913043478263,10.79,1.09,3.278333333333333
4.36,21.19,0.97,4.565
3.01,5.16,1.18,2.23
6.41,4.01,1.42,1.55
12.48,10.43,1.01,12.82
16.27,4.75,1.1,14.3
20.4,12.04,0.39,15.36
22.36,12.59,0.43,24.32
21.42,12.65,1.05,27.3
16.8,9.29,1.71,24.88
15.42,21.73,1.66,17.36
14.14,14.67,1.6,22.87
11.16,7.47,1.91,16.56
7.98,6.12,1.69,14.32
6.89,10.66,1.76,9.27
6.98,10.26,1.72,1.79
0.85,15.01,1.62,12.07888888888889
3.02,7.15,1.61,2.81
2.88,6.26,1.43,0.23
4.0,9.94,1.59,8.176153846153845
5.42,8.36,1.48,5.8933333333333335
6.38,4.24,1.15,5.483
2.33,8.6,0.85,2.904285714285714
1.65,3.49,1.11,3.36
1.77,17.84,1.23,4.22111111111111
1.71,9.24,0.84,7.756666666666667
1.98,2.08,1.17,9.883125000000001
4.64,16.91,1.17,8.04
7.54,23.46,1.17,13.11
11.3,19.88,0.88,30.72
20.27,21.8,0.47,52.03
37.89,23.2,0.46,73.76
48.68,19.41,0.56,71.99
52.6,10.39,1.73,69.0
54.52,21.64,2.23,61.64
52.56,19.02,1.47,45.27
45.62,16.96,1.81,37.59
32.25,19.44,2.24,29.02
24.51,8.22,2.32,16.83
21.62,23.79,2.08,11.67
21.06,13.13,1.86,7.83
18.06,17.77,1.88,9.96
16.78,14.18,1.64,12.57
10.3,7.23,1.42,6.43
9.88,4.42,1.57,1.99
7.75,10.58,0.76,1.31
5.62,5.81,0.98,4.625
5.12,7.86,0.65,5.085454545454545
3.7,10.36,1.36,6.716666666666666
2.58,6.46,0.69,8.926666666666668
3.25,14.13,0.67,1.19
6.16,15.07,0.85,26.24
8.06,16.06,0.89,25.32
13.94,21.22,0.45,26.47
22.93,31.08,0.92,36.9
32.48,26.12,0.51,41.95
34.75,8.42,0.8,44.86
35.83,33.12,0.65,74.66
34.05,5.29,1.07,131.02
34.94,16.96,0.74,82.06
32.65,14.95,0.9,60.74
27.33,21.06,1.37,34.94
25.33,17.88,1.65,21.44
21.57,9.79,2.06,15.73
17.4,8.38,1.85,8.33
14.17,8.64,1.36,7.83
12.46,5.44,2.12,11.43
10.45,22.04,1.99,10.13
11.57,15.91,1.27,8.86
11.31,12.53,0.74,7.92
7.28,4.58,0.5,5.19
4.11,2.81,0.48,1.0
2.67,4.1,0.47,0.22
3.32,10.31,0.45,8.185
5.52,15.29,0.47,1.7
7.66,10.01,0.45,19.13
8.39,30.24,0.43,30.05
12.41,36.71,0.48,42.75
23.48,17.17,0.45,44.48
37.31,14.44,0.48,45.65
42.69,30.94,0.53,65.12
43.05,28.84,0.67,90.08
42.39,16.36,0.83,93.72
39.66,21.23,1.53,87.02
39.29,10.88,3.61,84.53
33.85,17.16,3.36,68.04
25.62,9.88,3.54,50.27
20.32,14.36,3.15,27.84
17.66,11.49,2.94,13.51
15.55,7.78,2.72,11.63
11.73,13.91,2.53,17.14
11.84,7.57,2.28,8.38
10.07,6.67,2.12,9.458666666666666
6.27,6.37,1.78,2.71
4.8,5.46,1.34,0.24
3.39,11.83,0.98,1.21
3.8,2.74,0.54,2.65
4.84,7.62,1.12,1.53
7.34,20.69,1.8,7.77375
12.46,8.76,2.07,10.83
14.51,16.409523809523808,1.89,26.8
20.57,17.9095,1.59,31.49
25.51,16.994736842105265,1.31,39.44
29.4,16.14,1.33,39.11
28.16,15.912941176470587,1.72,31.52
24.7,16.537647058823527,2.14,22.9
21.36,13.248823529411764,2.17,10.42
16.72,12.453529411764706,1.97,8.33
12.26,13.898235294117649,1.83,17.72
10.6,10.996470588235294,1.8,19.43
8.6,11.336111111111112,1.98,14.18
7.94,12.137368421052633,2.06,15.45
8.16,10.282500000000002,1.83,13.73
6.51,10.649999999999999,1.74,12.18
7.16,6.47,1.63,7.79
8.07,6.18,1.53,9.34
10.53,5.5,1.36,2.06
10.6,14.38,1.48,11.03
6.8,12.56,2.476363636363636,4.23
5.7,10.58,2.4536363636363636,4.2
4.27,12.75,0.87,6.142307692307692
2.86,11.94,5.67,2.06
4.57,11.83,4.43,4.53
7.39,20.3,7.64,14.76
8.58,20.89,8.2,34.66
14.29,28.57,8.71,55.16
26.9,15.28,8.44,81.08
42.4,26.65,4.3,95.06
56.16,19.33,1.83,64.64
78.71,23.19,0.83,55.59
80.56,6.31,0.89,74.41
54.41,12.57,0.89,73.16
33.95,8.75,0.82,55.6
22.2,11.7,0.78,38.68
15.22,13.96,0.82,38.72
17.36,11.27,0.76,37.75
30.96,11.38,0.87,36.93
36.03,14.26,0.8,38.12
33.19,13.37,0.89,31.05
28.95,7.45,1.33,17.08
20.57,11.21,0.86,10.82
12.07,5.27,0.58,3.84
6.65,5.92,3.91,7.1292857142857144
6.68,10.63,0.64,4.832142857142857
5.17,13.7,0.45,5.203333333333333
4.2,11.82,0.73,6.623846153846153
6.86,8.86,0.73,3.48
9.95,19.9,0.69,10.39
13.52,18.05,0.64,20.86
21.65,27.44,0.51,30.82
29.68,12.21,0.79,31.24
26.71,6.31,0.56,24.09
20.64,16.51,0.53,20.49
18.05,11.96,0.56,16.11
14.49,7.62,0.52,9.39
11.41,8.58,0.55,6.27
9.43,7.87,0.55,5.92
8.34,15.47,0.57,4.64
5.96,11.12,0.6,4.37
4.62,10.88,0.58,1.44
4.54,15.69,0.6,9.642222222222223
4.59,16.92,0.6,1.83
2.92,10.0,0.55,0.25
3.25,6.3,0.53,8.553571428571427
3.65,7.97,0.53,6.698181818181817
3.03,4.95,0.5,6.093076923076925
1.87,9.86,0.54,3.919090909090909
2.95,4.56,0.48,13.353333333333333
2.12,16.22,0.51,4.2780000000000005
2.08,11.54,0.52,6.614999999999999
3.28,9.68,0.51,7.46
6.99,8.76,0.48,7.33
10.04,18.34,0.51,19.26
16.19,17.3,0.56,21.33
26.59,10.29,0.56,15.85
29.46,22.55,0.8,12.85
29.63,11.72,0.56,11.0
26.49,9.02,0.54,8.32
19.48,11.93,0.62,9.79
11.34,8.66,0.61,5.78
6.4,7.6,0.64,6.44
4.81,15.37,0.63,15.736190476190473
3.96,4.89,0.72,14.075263157894737
3.93,16.85,0.65,11.888333333333335
3.46,13.69,0.74,1.07
3.49,7.73,1.73,10.207142857142856
4.67,15.5,2.56,11.105384615384615
3.29,6.71,2.83,8.607692307692306
3.1,2.96,2.4640909090909093,7.648000000000001
3.21,10.8,2.0942857142857143,8.388
3.38,4.57,2.2963157894736845,5.614444444444445
3.58,13.78,1.402777777777778,3.7681818181818185
3.27,8.83,1.2317647058823529,6.4255555555555555
2.81,20.53,1.6382352941176472,9.986999999999998
3.9019999999999997,15.77,1.3311764705882352,2.81
6.338947368421053,9.54,1.4335294117647057,13.78
8.564,21.47,1.6205882352941174,28.9
12.79263157894737,10.79,1.4835294117647058,39.25
19.355000000000004,19.9,1.3458823529411765,51.59
25.118333333333336,10.71,1.1541176470588237,22.47
27.143888888888892,4.24,1.208235294117647,7.78
27.278333333333332,15.2,1.1347058823529412,1.87
25.91705882352941,13.43,1.2188235294117649,31.247619047619054
23.011176470588236,3.6,1.2323529411764707,25.11578947368421
19.52529411764706,4.46,1.4858823529411764,1.71
16.17235294117647,17.99,1.4823529411764707,0.23
13.452352941176471,19.19,1.6288235294117648,16.037333333333333
11.761176470588236,10.0,1.5576470588235292,12.979999999999999
11.305555555555555,3.9,1.7094444444444445,10.182
10.09842105263158,3.91,1.7563157894736845,10.472307692307691
8.9605,13.68,1.8340000000000003,10.85846153846154
7.566190476190477,7.25,1.7971428571428576,8.479285714285714
6.37,8.23,4.24,6.680909090909091
6.71,7.62,0.95,6.646666666666667
3.88,5.47,2.83,5.2
2.69,4.08,1.02,2.49
2.17,3.12,1.01,4.922499999999999
2.46,15.08,0.65,7.995384615384614
4.25,12.37,1.49,6.83
7.83,9.48,0.63,16.27
9.72,9.08,0.52,15.87
13.84,10.54,0.45,40.6
25.03,34.88,0.55,57.53
31.76,37.81,0.64,56.84
36.87,17.29,2.42,69.9
39.0,11.16,2.71,76.09
33.81,3.62,2.81,54.58
27.53,24.39,3.12,37.71
21.02,11.16,2.95,23.29
16.1,9.43,2.86,15.37
14.01,12.93,3.0,20.08
12.2,15.41,3.03,12.3
18.59,5.74,2.91,11.14
15.73,13.42,2.79,8.8
14.18,12.52,2.44,5.34
8.53,11.61,2.46,2.24
7.83,4.13,2.1,9.222142857142858
6.21,11.81,1.54,7.494666666666666
3.98,8.92,1.33,4.376666666666667
2.96,14.75,1.4,3.17
1.83,8.12,1.19,4.894615384615385
2.01,5.31,2.35,1.89
3.13,5.56,1.12,3.42
5.13,8.07,1.12,15.53
6.92,13.13,1.75,24.1
11.67,42.43,2.02,45.07
19.67,16.7,0.73,65.42
34.66,32.55,0.73,70.44
51.43,31.96,0.77,77.45
57.88,31.31,0.76,66.27
61.58,31.99,0.82,56.33
71.97,21.35,1.0,46.75
61.31,14.62,1.12,36.24
57.36,11.2,1.2,31.11
53.38,5.58,1.17,26.27
45.04,6.28,1.21,29.99
34.97,2.25,1.74,26.18
24.26,6.63,3.21,16.77
17.0,13.55,2.62,11.84
12.81,2.26,1.61,21.69
12.22,24.7,1.03,23.59
12.76,6.98,0.86,16.12
5.79,5.54,3.1,8.38
4.19,9.36,5.71,2.54
4.277391304347827,11.59,3.73,1.48
4.565,6.42,5.72,4.13
6.080909090909091,18.25,0.45,7.62
8.895454545454545,9.87,0.55,19.89
10.64,19.41,0.63,28.42
16.16,14.0,0.49,34.03
27.76,19.62,0.93,46.16
28.98,10.73,2.5,44.49
22.18,18.16,2.83,31.56
13.43,8.71,0.84,18.26
4.32,8.48,0.65,12.71
2.12,11.41,1.23,6.75
3.75,8.55,1.17,4.34
3.59,9.24,0.52,5.89
3.44,11.43,0.6,9.71
4.18,14.33,0.59,12.88
4.22,19.96,0.62,5.02
4.16,9.45,0.6,8.85
6.17,12.62,0.69,13.23
9.33,14.25,0.64,6.52
10.22,9.48,0.53,3.68
10.58,14.91,0.66,6.74
8.21,10.05,1.06,2.11
4.87,1.9,1.25,1.67
2.49,6.9,1.08,0.3
2.3,7.76,1.34,4.807333333333333
5.39,14.33,1.56,3.78
9.75,11.68,1.15,13.75
10.42,7.62,2.87,22.74
15.58,3.02,1.16,23.943749999999998
24.2,12.98,1.27,32.53
23.57,8.33,1.58,28.27
20.24,24.22,1.62,20.16
16.66,11.01,1.15,18.19
17.863333333333337,13.07,1.57,6.61
14.8035,10.53,1.53,1.61
11.70157894736842,5.48,1.59,2.49
9.674999999999999,9.19,1.48,8.32
8.233529411764707,13.01,1.39,7.05
7.796470588235294,13.17,1.4,4.48
8.105,10.22,1.78,1.83
7.608421052631579,21.67,1.84,1.49
7.0715,21.25,2.06,12.99
6.555714285714285,16.55,2.15,15.29
3.73,19.61,2.12,9.25
6.89,14.14,1.8,6.97
11.65,10.09,1.57,7.757333333333333
13.86,9.28,1.54,7.71
8.5,9.88,1.49,3.55
5.77,3.34,1.75,1.39
7.86,2.44,1.14,9.68
11.79,17.26,0.61,18.02
19.69,11.73,1.0,15.45
28.32,18.53,0.76,16.88
25.54,29.97,1.14,19.14
36.28,15.33,0.59,17.11
30.57,5.28,0.59,13.93
19.96,13.12,0.57,3.21
8.27,15.51,0.81,8.26
3.98,8.25,0.56,9.51
4.46,5.17,0.96,7.33
3.85,5.63,1.07,3.31
3.73,12.99,0.84,3.28
4.05,16.12,1.06,0.99
3.47,15.04,1.3,1.34
5.68,8.28,1.39,4.835714285714286
6.82,23.44,1.4,5.604615384615385
3.75,16.98,1.55,5.21
10.86,14.75,1.45,2.14
9.74,15.17,1.32,8.59
6.75,12.51,1.51,5.28
6.64,7.79,1.43,3.36
4.37,17.13,1.35,4.14
3.75,0.19,1.35,4.13
3.55,27.98,1.54,4.57
2.92,9.8,1.49,3.4
2.74,21.26,1.3,2.98
3.26,2.34,2.69,7.78
4.67,10.12,1.48,15.94
9.78,11.09,1.6,13.5
12.15,7.58,1.97,13.96
10.75,4.03,2.19,11.45
8.38,11.59,1.93,2.08
4.37,4.01,1.99,13.953076923076926
2.05,21.29,1.87,11.072307692307694
1.17,9.98,1.66,9.110833333333334
0.96,1.26,1.56,9.607
0.86,4.07,1.56,8.677
0.91,27.98,1.53,8.513749999999998
1.18,8.27,1.51,8.395714285714288
1.34,26.19,1.52,9.125714285714286
1.55,10.24,1.45,0.81
2.57,5.35,1.42,8.748333333333333
3.17,16.66,1.31,8.36857142857143
2.42,7.56,1.34,5.605714285714286
1.61,7.91,1.35,2.9325
1.11,12.46,1.25,2.3674999999999997
1.32,12.25,0.89,2.7657142857142856
1.23,10.96,1.15,4.529090909090909
1.87,9.4,1.21,10.048235294117646
2.73,7.0,1.23,16.46722222222222
2.8,15.36,1.19,2.81
2.36,18.09,1.17,33.394999999999996
1.96,21.38,1.2,31.084375
1.81,8.02,1.23,29.277333333333335
1.8,19.18,1.28,25.860714285714284
1.23,6.95,1.25,21.587499999999995
1.07,3.72,1.27,20.54222222222222
0.85,18.22,2.28,14.628000000000004
0.62,7.96,2.08,13.262
0.58,7.65,2.38,13.705
0.49,20.13,1.19,11.81875
0.44,13.88,1.35,9.6525
0.8,6.08,1.26,9.18857142857143
1.23,13.61,1.23,9.757142857142856
1.16,8.35,1.59,8.26125
1.01,6.7,1.58,7.343333333333334
1.11,14.99,1.64,6.33
1.2,7.6,1.15,3.5733333333333337
1.28,8.93,1.14,3.2262499999999994
0.9,10.87,1.22,2.0066666666666664
0.99,5.16,1.27,3.314285714285714
1.64,16.15,1.22,5.601428571428571
2.04,8.11,1.18,13.800588235294118
2.97,11.82,1.75,19.434444444444445
4.65,11.63,7.98,23.005
3.43,7.64,7.72,32.06888888888889
2.3,3.87,7.5,2.29
1.57,9.73,7.04,32.854375
1.67,20.16,4.44,32.72933333333334
1.53,7.78,4.85,30.631428571428575
1.08,4.41,1.25,25.560909090909092
1.05,19.41,1.23,21.192
1.08,5.43,1.3,17.41090909090909
0.78,20.07,1.25,18.19222222222222
0.84,10.33,1.36,16.268888888888892
1.04,20.4,1.38,17.324444444444442
1.34,26.48,1.25,16.81875
1.97,14.27,1.21,16.395
2.69,14.77,1.08,12.317777777777776
2.27,7.44,1.14,10.81
1.28,13.88,1.21,9.167777777777777
1.48,13.8,1.14,4.768888888888889
1.08,2.88,1.14,3.6454545454545455
1.29,11.47,1.1,3.0481818181818183
1.87,17.99,1.17,3.616923076923077
2.15,17.45,1.06,0.92
3.25,18.01,1.02,4.0
4.72,14.76,0.99,8.57
8.04,9.78,1.14,10.74
8.93,14.57,1.2,11.36
6.4,7.32,1.2,7.23
3.54,10.85,1.19,1.31
2.29,10.09,1.17,30.350000000000005
1.24,11.02,1.22,26.006470588235292
0.97,17.54,1.22,25.537692307692303
0.81,8.09,1.26,27.48
0.75,8.88,1.2,28.65818181818182
1.02,6.88,1.75,27.153000000000002
1.21,19.65,1.25,23.285
1.43,12.65,1.21,20.459000000000003
1.5,31.75,1.12,21.026249999999997
1.24,6.1,2.36,21.118750000000002
1.67,15.43,3.08,16.77111111111111
2.49,4.97,1.68,13.905
2.35,8.52,2.24,8.881250000000001
2.75,8.72,2.96,5.0475
2.19,10.61,3.22,4.88
1.76,5.3,3.23,7.995
1.39,7.97,1.4,6.763333333333334
1.45,8.22,2.5,6.75
4.55,7.93,1.62,15.38
7.96,19.19,1.73,24.38
13.68,21.81,1.13,16.24
9.63,22.55,1.29,14.96
6.01,13.76,1.32,29.278571428571425
2.9,13.5,1.3,26.754210526315788
1.7,19.47,1.22,28.764
1.15,4.59,1.18,27.47714285714286
0.81,5.08,1.95,33.845
0.65,17.03,2.89,36.48222222222222
0.66,0.74,2.7,33.65555555555555
0.68,7.82,2.61,27.68
0.61,11.89,3.16,27.49666666666667
0.7,14.14,3.04,29.018888888888885
0.81,6.62,2.92,25.9925
0.95,8.47,2.75,24.502499999999998
1.29,14.86,1.94,18.8125
1.56,9.07,1.61,11.295714285714286
1.64,6.5,2.67,9.055
1.91,9.38,2.71,4.918571428571428
1.48,2.59,2.57,5.0842857142857145
1.39,5.79,2.45,8.081428571428573
1.26,9.32,2.85,5.765
1.41,15.55,3.69,7.672222222222222
1.86,10.21,2.69,15.37
4.09,29.28,3.7,20.96
7.73,17.86,2.23,16.51
12.36,9.11,1.28,13.83
11.14,9.46,1.35,5.95
9.88,20.59,1.5,6.38
5.39,14.15,1.46,10.89
2.79,12.61,1.67,0.89
1.59,22.09,1.72,35.232
1.34,4.24,1.5,33.152
1.05,9.17,1.33,31.492857142857144
1.07,9.24,1.72,31.645
1.16,18.65,1.94,31.387777777777778
1.11,14.66,2.49,36.34375
1.1,13.73,2.45,33.8525
1.33,22.17,2.38,30.85
1.88,18.36,2.54,20.875555555555554
2.3,4.58,2.56,14.95625
1.97,18.91,2.45,9.35
1.32,5.58,1.91,6.595555555555555
1.03,7.37,2.56,4.335454545454546
1.0,8.55,1.9,5.847272727272727
1.14,12.57,1.3,3.06
1.55,14.78,2.12,0.63
3.12,11.29,2.82,3.49
8.93,13.32,0.86,18.36
13.5,20.4,1.52,28.14
16.89,14.2,1.6,36.73
18.72,16.32,1.62,39.43
17.32,9.31,1.75,31.57
11.67,5.43,1.96,16.51
6.75,7.78,1.98,3.73
3.22,4.56,1.73,35.11933333333333
2.58,17.55,1.5,34.011428571428574
2.64,14.36,1.56,31.95923076923077
2.6,17.93,1.48,27.236363636363638
2.35,15.13,1.45,27.43888888888889
2.76,20.89,1.5,36.315714285714286
2.53,11.38,1.41,23.162222222222223
2.46,12.79,1.21,19.624444444444446
2.83,14.51,0.7,15.620000000000001
2.98,9.85,1.67,8.860000000000001
3.7830434782608693,7.73,2.66,0.7
3.3134782608695654,8.32,2.57,0.37
2.9654545454545453,6.8,2.49,14.54090909090909
2.9447619047619042,8.34,2.4,6.038
3.36,12.05,2.45,7.027692307692307
3.56,20.08,1.13,11.080588235294117
6.72,11.56,1.91,4.77
13.17,9.89,1.82,24.96
15.31,6.61,2.0,36.21
17.14,22.0,1.64,46.2
19.94,8.45,1.77,38.11
22.0,10.19,1.76,34.35
23.23,19.86,1.67,23.58
20.65,20.44,1.7,12.63
16.08,22.92,1.64,4.36
11.77,11.29,1.57,3.46
8.74,12.74,1.56,5.53
6.83,7.48,1.46,25.144615384615385
4.89,7.7,1.46,23.368333333333336
3.76,7.92,1.36,31.270000000000007
3.62,18.06,2.01,25.62888888888889
3.89,11.07,1.58,24.37125
3.57,21.88,1.51,21.065
3.31,13.17,2.15,15.206
2.6,10.38,1.91,10.026666666666666
1.83,7.52,2.6,7.285
1.71,3.51,2.59,20.632857142857144
2.21,12.91,2.73,9.338333333333336
1.93,11.84,2.08,9.761
2.45,4.69,2.71,13.925384615384615
6.14,16.57,2.73,9.15
12.03,13.04,2.82,28.76
13.86,23.51,1.57,41.15
19.66,8.92,1.44,48.16
23.93,4.56,1.53,42.92
24.41,18.86,1.71,16.56
20.94,22.32,1.76,19.05
17.18,11.67,1.61,14.34
15.8,23.48,1.49,8.45
13.97,13.8,2.13,6.02
11.49,6.28,1.51,9.91
9.73,22.44,2.39,12.79
7.61,12.18,2.09,10.92
5.74,28.35,1.92,9.1
5.91,14.93,2.12,6.48
5.13,10.82,1.7,2.15
5.13,10.46,2.11,16.066
4.63,9.96,2.14,10.638888888888888
5.1,19.52,2.4,6.820000000000001
4.47,22.72,1.8439130434782607,5.835000000000001
2.88,7.76,1.7399999999999998,15.453636363636365
2.29,7.99,3.29,8.622222222222222
1.95,12.21,1.67,1.55
2.24,6.58,1.82,5.74
5.29,12.35,2.15,20.87
9.35,10.76,2.02,28.82
12.53,27.63,3.22,34.06
17.2,18.79,5.3,64.58
23.77,26.96,1.99,74.67
31.47,18.26,0.96,88.28
33.18,23.1,0.68,85.64
29.56,20.44,0.68,65.11
23.35,10.25,0.98,44.16
18.07,22.98,0.58,38.56
14.57,23.99,1.19,38.07
10.88,29.04,0.53,28.01
8.49,0.54,0.56,24.78
7.62,21.29,0.98,52.9
7.06,24.05,2.22,39.36
7.14,42.16,2.67,34.21
6.71,20.3,2.51,29.88
8.49,23.72,2.37,21.15
10.65,16.84,2.08,15.2
9.76,11.46,1.9,11.14
6.01,9.24,1.41,0.94
3.45,14.4,1.27,2.52
2.96,8.47,2.19,2.62
3.56,17.0,3.38,9.1
5.67,11.7,1.25,22.51
7.35,11.35,1.47,77.61
14.72,35.76,4.91,65.41
24.93,36.33,0.72,115.95
34.05,28.76,0.89,134.78
41.1,3.82,0.81,110.86
51.51,10.64,0.82,96.52
47.5,23.63,0.82,96.22
37.82,29.94,0.87,90.75
31.16,4.32,1.04,121.77
29.16,20.66,3.94,112.88
26.44,1.62,4.41,101.42
20.44,16.13,4.69,98.42
16.32,23.84,4.35,79.7
14.02,18.51,3.93,77.22
12.91,12.46,3.55,70.03
13.39,8.42,3.23,52.12
10.96,20.09,2.74,23.62
8.05,16.89,1.54,14.02
5.89,6.89,1.77,6.11
2.96,4.03,0.58,4.36
2.7,18.46,0.85,9.73
2.29,21.91,0.77,3.97
2.77,9.89,0.51,12.53
6.22,25.0,2.35,28.1
7.9,16.09,1.35,33.37
14.52,12.09,5.99,43.67
21.35,12.36,0.96,42.54
26.5,5.57,1.08,38.29
29.74,30.91,0.71,39.74
29.44,15.65,0.72,72.24
27.65,26.34,1.44,134.83
24.82,12.01,2.06,161.35
19.96,44.42,3.17,126.65
15.9,7.19,2.6,99.56
11.63,25.76,2.8,71.4
8.65,10.07,2.46,73.42
6.85,22.25,2.54,89.53
6.14,24.61,2.85,62.19
6.55,26.12,3.01,54.83
11.05,1.67,2.85,31.33
10.9,11.2,2.45,17.17
6.47,13.3,1.94,9.19
3.36,17.79,1.5666666666666669,5.19
2.23,15.36,1.355,2.18
1.69,10.71,1.2670000000000001,8.790000000000001
1.72,14.17,1.314,3.49
2.14,6.67,1.3415,6.84
4.92,11.76,0.14,9.51
7.8,18.62,0.28,33.36
11.93,20.7,0.28,45.06
17.84,30.42,0.3,50.01
25.17,3.44,0.35,71.04
29.82,17.06,0.37,50.42
27.68,26.23,0.43,64.24
20.67,20.92,0.46,89.64
13.86,8.73,1.92,69.66
9.44,19.24,2.23,62.05
5.88,26.06,1.92,61.17
6.45,12.86,1.87,42.02
7.96,21.86,1.79,27.45
8.76,9.21,1.7,19.42
8.74,10.37,1.67,15.58
5.82,7.33,1.7,11.7
3.99,6.86,1.58,4.54
3.83,8.81,1.41,1.07
2.91,13.64,0.54,2.4
2.13,12.04,0.38,3.81
1.37,15.6,0.35,0.97
0.91,1.48,0.35,3.84
1.08,13.06,0.4,1.91
1.52,11.56,0.38,8.49
3.44,13.01,0.38,21.52
5.65,16.17,0.36,21.64
9.46,14.31,0.34,26.72
12.89,19.46,0.34,23.14
13.13,15.85,0.36,35.13
12.61,16.99,0.41,26.88
9.76,18.08,0.47,25.52
7.06,10.55,1.02,21.01
6.99,15.96,1.89,22.75
6.91,32.71,1.86,22.16
6.15,7.0,1.69,23.95
4.34,27.2,1.61,20.1
4.05,16.14,1.62,6.82
3.34,6.82,1.48,24.091333333333335
2.81,19.79,1.48,2.25
2.82,10.73,1.55,2.38
2.56,14.38,1.71,25.737499999999997
2.88,4.53,1.89,20.753333333333334
2.74,16.67,1.69,18.59
2.19,25.96,1.46,17.643333333333334
1.58,12.82,1.45,125.12
1.37,2.13,1.41,2.03
1.17,14.52,1.35,14.656470588235294
1.09,14.45,1.27,19.377368421052637
2.23,20.41,1.21,9.19
3.94,8.57,1.19,22.36
5.77,16.8,1.33,44.72
10.29,16.6,1.51,68.01
17.1,7.33,1.51,75.9
21.92,8.42,1.11,63.48
17.91,10.14,1.0,35.98
10.28,6.77,1.5,12.2
6.18,9.84,1.5,5.06
4.89,6.79,1.57,14.59
3.9,7.22,1.49,11.07
3.61,16.36,1.5,12.58
3.75,2.1,1.55,21.99
3.74,0.8,1.49,20.72
3.88,12.32,1.51,19.24
3.24,24.4,1.55,19.44
2.88,10.93,1.52,7.71
3.81,18.73,1.35,13.02
3.535217391304348,5.85,0.63,18.65
3.080833333333333,18.47,0.39,17.09
0.73,17.74,0.36,1.71
1.23,2.39,0.33,7.825833333333333
1.09,5.35,0.35,4.853125
1.46,9.86,0.34,6.1400000000000015
2.91,13.75,0.34,2.72
4.47,11.96,0.47,1.29
4.66,28.05,0.52,27.442352941176473
2.61,8.14,0.34,37.69625
3.36,25.45,0.34,40.00625000000001
2.67,4.44,0.33,38.14615384615385
1.19,11.86,0.33,42.63090909090908
0.95,12.41,0.35,50.505
0.87,2.76,0.36,50.932222222222215
0.86,16.29,0.33,44.738
0.81,12.49,0.35,36.31545454545454
0.8,4.28,0.42,32.644444444444446
0.81,9.13,0.59,29.776666666666667
0.88,22.73,0.32,39.08428571428572
0.92,17.93,0.42,28.394444444444442
1.23,3.91,0.92,28.072499999999998
1.65,12.37,1.13,26.2
1.73,8.01,0.69,16.445714285714285
1.04,23.89,0.58,12.99625
0.84,12.11,0.3,9.270000000000001
0.77,6.41,0.3,15.293636363636365
0.72,15.12,0.3,5.408888888888889
0.91,14.42,0.29,4.6
1.01,12.08,0.32,1.69
1.38,13.34,0.33,14.5255
2.52,8.88,0.35,5.06
3.52,10.46,0.38,19.01
4.07,15.75,0.41,19.58
4.94,11.18,0.38,21.7
4.68,13.07,0.39,12.86
3.15,17.68,0.4,3.4
2.39,9.19,0.37,44.94533333333333
1.89,11.64,0.36,43.95846153846154
1.59,5.41,0.57,43.030833333333334
1.5,17.75,0.69,34.29461538461539
1.68,23.68,0.97,36.687
1.42,21.35,1.15,36.292
1.25,23.0,1.13,47.1275
1.61,8.93,1.15,31.249000000000002
2.15,23.09,1.16,28.20888888888889
3.49,6.89,1.03,22.39625
2.65,3.29,0.51,15.033333333333335
3.5924,26.43,0.32,11.896363636363638
0.93,14.22,0.3,8.253636363636362
0.79,7.91,0.32,13.382000000000001
0.86,9.77,0.3,5.235384615384616
0.7,13.74,0.3,0.56
0.8,2.57,0.51,1.41
1.19,13.52,0.32,5.85
2.8,11.6,0.32,10.52
4.96,2.82,1.41,14.32
4.43,2.08,1.79,12.76
3.32,9.73,1.88,3.63
2.2,8.54,1.89,33.245294117647056
1.34,12.8,1.87,36.892857142857146
0.95,18.63,1.77,41.01076923076923
0.78,8.04,1.65,41.81636363636363
0.86,36.36,1.48,48.965555555555554
0.78,20.01,1.33,33.186666666666675
0.67,19.49,1.28,29.038
0.86,19.13,1.27,30.09333333333333
0.77,10.38,1.22,31.013749999999998
0.74,26.04,1.18,25.35222222222222
0.8,17.2,1.15,28.579999999999995
1.09,14.92,0.92,24.834999999999997
