IHBAS-CPCB,East-Arjun-Nagar-CPCB,Shadipur-CPCB,Punjabi-Bagh-DPCC
29.43,30.1,22.15,38.53
28.84,29.53,21.09,37.6
28.5,29.29,27.7,43.85
23.91,24.77,43.33,54.23
22.66,23.57,42.27,52.72
22.67,23.46,42.16,53.18
22.98,23.71,41.34,52.5
23.41,24.16,39.26,50.4
24.87,25.09,36.55,47.25
27.1,27.08,31.42,42.38
30.04,30.06,26.03,39.48
32.8,32.56,20.95,34.85
33.95,33.86,18.06,33.05
34.67,34.59,16.14,31.6
35.06,35.63,14.57,30.68
35.11,35.72,11.26,28.7
35.26,35.56,9.71,27.23
34.52,34.98,9.69,26.48
32.87,33.61,9.71,27.98
31.35,32.06,9.98,29.8
30.22,30.82,10.31,30.38
29.18,30.0,10.91,30.73
28.08,29.16,12.41,31.93
27.17,28.08,14.14,33.25
25.86,27.03,16.48,34.4
25.18,26.2,20.8,38.55
24.2,25.43,25.31,41.52
23.68,24.81,28.05,43.83
23.12,24.36,30.11,46.1
22.91,24.12,31.27,47.1
23.09,23.98,30.81,48.7
24.27,25.08,30.21,46.35
26.16,26.39,24.85,41.57
28.06,28.54,21.62,36.25
29.66,29.6,17.45,33.02
30.97,31.23,12.57,28.98
32.27,32.02,10.25,27.2
32.62,32.74,9.7,26.18
33.33,33.71,9.67,25.2
33.73,34.06,9.66,24.72
33.52,34.09,9.67,24.05
33.09,33.58,9.7,24.55
31.59,32.48,9.71,25.8
29.99,31.22,9.72,28.0
29.05,30.31,9.73,28.88
28.42,29.44,9.73,29.98
27.76,28.81,9.84,30.6
27.07,28.14,10.35,31.98
26.0,27.07,12.13,32.85
25.01,26.17,14.01,33.55
24.64,25.71,15.68,34.33
24.16,25.3,16.95,35.72
23.54,24.83,19.58,38.7
23.25,24.54,18.98,38.58
23.06,24.3,19.05,38.65
24.14,24.62,18.17,36.88
26.25,26.55,15.36,34.08
28.99,28.66,12.63,29.55
31.45,31.32,9.73,26.77
32.55,32.44,9.7,24.5
33.17,33.43,9.69,24.08
34.09,34.18,9.68,23.67
34.33,34.79,9.66,23.75
34.62,35.09,9.65,23.95
34.84,34.88,9.67,23.88
33.78,34.38,9.69,24.45
31.3,33.37,9.71,26.73
27.22,32.43,9.71,28.65
26.64,31.7,9.75,30.45
26.25,30.86,11.21,31.7
26.51,30.14,13.25,34.62
28.24,29.17,10.83,31.47
27.23,28.26,11.02,31.3
26.52,27.4,11.5,31.1
25.72,26.79,11.56,31.15
24.97,26.11,12.34,32.88
24.57,25.83,14.5,34.98
23.97,25.55,14.96,36.28
22.95,25.62,16.92,38.35
25.97,27.04,16.37,38.85
28.58,29.07,13.13,33.93
30.8,31.47,12.36,31.2
32.98,33.19,10.2,28.6
34.15,34.01,9.7,26.45
34.85,34.96,9.68,25.75
35.33,35.35,9.68,24.75
35.64,35.72,9.66,24.7
35.77,35.75,9.65,25.15
35.46,35.73,9.66,25.02
34.91,35.41,9.68,25.38
33.42,34.3,9.7,26.82
31.46,33.16,9.71,29.17
30.13,32.26,9.89,31.05
30.02,31.46,10.93,32.62
29.2,30.71,11.12,32.57
28.74,29.73,10.59,32.42
28.01,29.11,10.64,31.8
27.55,28.86,11.07,32.4
27.37,28.31,11.3,32.35
26.37,27.59,13.92,33.6
25.71,27.08,15.33,35.08
25.21,26.54,16.19,36.15
25.28,26.39,16.89,39.25
27.43,27.91,18.23,39.35
28.96,29.37,15.43,34.98
31.04,31.03,13.84,31.55
33.22,33.21,11.22,29.35
35.26,35.04,9.78,26.27
36.14,36.04,9.68,25.12
36.81,36.69,9.67,23.62
37.09,36.93,9.65,23.82
37.0,37.13,9.64,24.52
36.69,37.1,9.65,24.73
35.94,36.52,9.68,25.33
34.48,35.37,9.7,27.3
30.95,34.34,9.75,30.25
28.51,33.52,11.18,33.58
28.02,32.83,12.29,33.62
29.34,31.8,10.96,33.93
29.37,31.33,10.67,33.97
27.44,30.42,13.75,34.9
25.0,29.79,14.64,36.5
24.8,29.31,15.44,35.3
23.52,29.16,16.88,37.95
23.13,28.41,21.22,40.0
23.27,27.74,22.18,41.4
25.6,27.15,20.33,38.15
27.34,27.29,21.04,37.17
29.27,29.34,17.48,35.6
31.66,31.77,14.88,31.85
33.13,33.02,13.04,29.93
34.63,34.51,10.76,27.65
36.45,36.32,9.71,26.32
37.23,37.15,9.67,25.7
37.31,37.73,9.65,25.72
37.18,37.82,9.64,25.9
37.01,37.53,9.66,25.7
36.59,37.1,9.68,26.38
35.17,36.08,9.7,27.95
32.71,34.95,9.73,30.15
29.49,33.91,11.31,31.35
30.79,32.79,12.89,32.25
30.42,31.91,13.68,32.6
27.7,30.98,15.38,34.62
27.1,30.47,16.48,36.05
28.0,29.99,17.7,36.33
27.7,29.59,18.46,38.33
27.14,28.92,19.61,39.75
26.85,28.32,20.63,39.53
25.84,27.97,22.05,41.58
26.49,27.57,22.8,40.4
27.42,27.68,21.68,39.2
28.98,29.39,19.54,37.45
31.81,31.13,17.62,34.08
33.9,33.59,14.54,31.5
35.61,35.56,11.34,28.15
36.44,36.55,9.74,26.93
37.08,37.37,9.67,26.1
37.92,38.43,9.65,26.02
38.21,38.43,9.63,26.1
37.89,38.12,9.65,26.25
37.06,37.51,9.68,26.8
35.54,36.31,9.69,28.42
34.05,34.99,10.59,30.62
33.06,34.16,12.02,32.65
32.29,33.34,12.48,33.35
31.55,32.45,13.58,33.3
30.66,31.81,11.97,32.95
30.06,31.15,13.41,33.88
29.37,30.36,14.75,35.0
28.43,29.55,16.45,35.6
27.84,29.02,17.54,35.73
27.48,28.53,18.66,36.53
27.11,28.29,19.34,39.45
26.79,27.62,22.16,40.93
28.5,28.81,21.81,39.53
30.05,30.22,19.77,37.42
32.32,32.42,17.12,32.85
34.63,34.49,14.12,30.27
36.18,35.56,10.64,27.48
37.07,36.66,9.7,26.73
38.1,37.85,9.66,25.4
38.62,38.57,9.65,25.82
38.62,38.83,9.63,25.75
38.0,38.19,9.65,26.25
37.19,37.5,9.68,26.77
36.02,36.76,9.69,27.52
34.76,35.57,9.96,28.97
33.56,34.33,10.48,30.55
32.78,33.45,12.29,30.35
31.9,32.85,12.75,32.03
31.38,32.19,15.35,34.65
30.43,31.36,16.39,34.33
29.98,31.32,16.24,33.02
29.44,30.69,16.28,34.4
28.13,29.97,16.63,35.25
26.26,29.13,16.85,36.05
27.04,28.51,17.58,34.8
27.73,28.24,18.27,34.8
28.81,28.61,18.08,34.67
30.36,30.09,13.81,32.4
32.63,32.58,13.34,30.75
34.94,35.01,12.72,29.52
36.08,36.2,11.24,27.95
37.12,37.06,9.88,27.1
37.99,37.97,9.69,26.35
38.41,38.74,9.65,25.55
38.41,38.73,9.64,25.57
38.18,38.57,9.65,25.52
37.3,37.77,9.68,25.75
35.92,36.64,9.69,26.68
34.63,35.47,9.7,27.95
33.64,34.47,9.71,29.0
32.66,33.51,9.94,29.98
31.14,32.78,13.04,32.6
29.17,32.29,15.26,34.83
30.14,31.36,15.72,34.62
28.2,30.49,17.09,36.18
27.55,29.68,19.07,36.62
25.91,28.88,20.17,38.3
24.21,28.73,23.68,40.77
24.71,28.45,24.83,41.1
25.97,28.02,23.83,38.77
28.06,27.55,20.73,37.25
30.16,29.27,17.64,35.95
32.94,32.83,14.04,30.98
34.98,35.09,10.55,27.5
36.61,36.59,9.68,26.25
37.27,37.12,9.68,26.5
37.73,37.84,9.67,26.0
37.77,37.88,9.66,25.77
37.59,37.88,9.68,26.8
34.67,37.13,12.69,31.23
32.92,37.43666666666667,19.28,36.08
26.46,36.97,47.11,56.9
23.9,36.167142857142856,53.12,58.4
23.82,35.23666666666667,56.76,63.58
23.81,34.048,59.74,65.15
25.48,32.535000000000004,46.31,59.28
26.04,31.847499999999997,38.36,55.4
24.71,30.98,38.62,55.95
23.63,30.2425,43.4,53.23
22.98,29.4825,45.48,54.88
22.2,28.894999999999996,47.49,56.23
21.05,28.435000000000002,48.29,57.3
21.01,28.0925,48.7,59.78
21.68,27.857499999999998,53.11,59.5
23.41,28.1075,56.61,62.3
23.71,29.325,53.66,59.83
26.75,31.82,40.24,47.23
29.94,33.652,30.61,41.6
30.66,34.814,26.14,37.38
31.74,35.634,24.66,37.2
32.04,36.426,23.13,36.17
32.34,36.79600000000001,21.01,35.38
32.77,36.879999999999995,19.37,34.85
32.77,36.54,18.88,34.15
32.28,35.745000000000005,17.61,33.85
31.22,34.5575,19.03,35.27
30.23,32.9775,21.77,38.05
29.6,32.144999999999996,24.38,41.83
28.97,31.212500000000002,25.13,41.02
27.95,30.3975,25.95,41.6
27.21,29.784999999999997,28.98,44.42
26.03,29.13,29.64,46.2
25.65,28.6025,30.66,48.12
24.91,27.935000000000002,32.16,47.8
23.63,27.4375,33.57,48.08
22.22,27.212500000000002,36.14,49.12
21.69,26.74,39.96,52.1
22.31,26.4675,40.74,53.55
26.75,26.405,35.33,50.28
28.72,27.7075,26.44,43.05
30.17,30.095,24.65,37.7
31.26,32.166000000000004,21.05,35.53
32.19,33.406,19.6,33.85
33.26,34.178,18.23,32.77
33.85,34.918,16.91,31.8
34.0,35.33800000000001,15.8,31.3
34.51,35.362,14.23,30.88
34.44,35.114,14.21,31.05
33.88,33.9475,14.93,31.98
32.77,32.7325,15.01,32.38
31.69,31.3125,17.22,35.2
29.18,30.645,19.12,38.3
28.27,29.7825,20.55,38.88
26.59,28.970000000000002,22.91,41.15
28.76,28.235,21.02,41.29
28.25,27.612499999999997,22.75,42.038000000000004
27.44,27.0,25.05,43.17888888888889
26.75,26.3925,26.48,44.367777777777775
25.73,25.927500000000002,27.16,45.33444444444444
25.41,25.8675,30.71,46.03666666666666
25.11,26.901999999999997,31.41,45.723
25.31,27.91333333333333,32.19,44.61000000000001
27.57,28.990000000000002,29.75,43.2
29.58,30.401249999999997,25.52,42.12
31.77,31.947777777777773,23.82,37.35
32.58,32.87,19.05,33.43
34.11,33.96,16.05,30.68
35.16,35.1,14.16,29.62
35.62,35.74,12.68,28.85
36.25,36.34,11.0,28.25
36.52,36.73,9.83,27.88
36.42,36.78,9.69,27.42
35.85,36.3,9.77,28.02
34.68,35.32,11.1,29.8
33.42,34.25,13.59,33.33
31.56,33.45,15.44,35.12
30.96,32.81,16.5,36.22
30.4,32.06,18.84,37.95
30.02,31.1,18.23,37.25
28.79,30.05,14.9,33.05
27.33,28.8,15.54,33.27
26.49,28.01,16.13,34.75
25.59,27.71,16.18,35.1
24.95,27.35,16.16,36.05
25.71,27.12,15.75,35.22
26.4,27.55,17.24,34.88
26.84,27.46,19.12,36.5
27.4,27.72,19.36,35.75
29.7,29.45,16.96,33.4
30.79,30.8,13.84,30.73
32.12,31.76,13.33,30.12
32.59,32.23,12.92,29.97
32.59,32.73,12.86,30.55
32.15,32.45,12.55,30.5
31.94,32.23,12.77,30.67
31.64,32.03,12.9,30.7
30.99,31.41,13.95,31.38
28.57,29.51,28.71,44.05
26.13,26.62,32.7,46.47
25.9,26.33,31.55,45.45
24.5,25.08,36.85,49.52
23.41,23.9,37.64,51.15
23.19,23.56,34.6,47.73
23.3,23.75,33.69,46.8
23.2,23.8,34.52,47.5
22.62,23.36,36.34,49.25
21.79,23.19,37.04,50.58
22.86,23.64,42.09,53.67
22.39,22.88,46.46,56.95
21.92,22.06,49.55,61.18
22.36,22.0,52.95,61.85
23.8,23.75,46.66,56.35
25.63,25.52,37.81,47.93
27.05,27.06,33.49,43.62
28.4,28.52,29.25,40.02
29.7,29.38,25.68,38.2
30.29,30.31,23.52,36.58
30.78,31.28,22.79,36.6
31.13,31.24,22.3,37.42
30.72,31.06,23.5,38.45
29.91,30.31,24.09,39.33
29.04,29.46,25.51,40.52
28.3,28.91,26.84,41.95
27.85,28.33,28.64,43.58
27.23,27.73,30.2,44.93
26.54,27.14,32.37,46.33
25.38,25.99,35.88,48.65
24.61,25.29,38.16,50.23
24.25,24.91,39.34,51.98
23.7,24.52,39.98,52.78
23.07,23.93,42.08,53.25
22.83,23.75,44.04,54.75
22.16,23.19,44.55,55.98
22.29,23.02,46.08,56.05
23.95,23.99,43.09,54.33
24.91,24.8,35.55,47.52
26.3,25.72,32.34,41.83
27.26,26.75,30.33,39.5
27.95,27.73,27.93,37.05
29.01,28.73,25.56,37.05
29.77,30.24,24.22,36.17
31.07,30.85,23.06,36.3
31.06,31.27,21.3,36.58
31.15,31.53,20.43,35.95
30.76,31.16,21.02,36.5
29.82,30.49,21.7,37.65
28.77,29.76,22.65,38.7
28.11,28.93,24.24,39.92
27.31,28.09,25.77,40.92
26.72,27.42,28.3,42.8
26.07,26.96,28.81,43.73
25.68,26.48,29.0,43.75
25.29,26.27,29.21,43.8
24.64,25.6,31.22,44.97
24.13,24.99,32.73,46.35
23.45,24.34,33.55,47.15
23.2,24.05,34.69,47.83
23.65,24.25,34.75,47.88
24.84,24.93,33.98,46.4
26.19,25.88,30.71,43.73
25.32,26.49,37.87,50.25
23.43,24.61,42.47,55.57
24.61,24.29,35.95,44.92
27.41,26.21,30.55,41.15
28.39,27.65,30.01,41.75
29.88,29.39,25.88,39.77
30.48,30.23,31.23,44.12
28.85,29.53,32.27,44.7
28.23,28.47,29.37,43.22
27.02,27.46,29.55,43.35
25.82,26.48,32.34,45.17
24.99,25.73,33.47,46.27
24.37,25.31,32.96,46.42
23.46,24.58,31.36,45.85
23.21,24.14,31.78,46.42
22.9,23.89,33.77,47.15
22.11,22.91,35.18,49.38
21.59,22.53,38.15,51.72
21.27,22.41,38.95,53.33
20.81,22.12,37.63,53.48
20.69,22.05,37.85,52.48
21.14,22.07,38.06,52.9
23.06,23.4,34.28,49.38
24.99,25.02,29.84,44.88
26.52,26.45,25.67,38.48
28.05,27.79,20.09,33.35
29.33,29.18,16.07,30.85
30.16,30.18,15.74,30.77
31.09,31.09,13.81,29.82
31.89,31.72,12.88,29.78
32.35,32.37,10.5,28.5
32.38,32.64,9.66,26.85
32.05,32.42,9.7,27.25
30.86,31.55,9.9,28.4
29.42,30.43,12.2,31.15
28.3,29.66,14.76,34.2
28.1,28.98,15.59,34.85
25.82,27.92,17.99,36.33
23.14,27.12,21.11,38.7
22.99,26.7,23.04,40.58
21.85,26.24,25.8,42.1
22.77,25.44,26.94,43.6
22.95,25.06,28.52,43.65
23.77,24.67,25.57,42.5
22.85,23.73,24.49,41.9
22.8,23.3,26.11,43.2
23.96,24.62,25.62,42.65
25.82,26.4,23.16,39.82
28.48,28.42,20.23,34.7
30.63,30.46,17.61,32.1
32.18,31.98,15.46,30.0
33.75,33.42,13.53,29.25
34.91,34.54,12.33,28.65
35.32,35.25,10.52,27.77
35.58,35.98,9.62,27.3
35.66,36.05,9.64,27.15
35.13,35.83,9.68,27.7
33.73,34.97,10.39,29.9
29.22,34.05,13.35,33.38
27.09,32.99,14.71,36.95
25.76,32.16,17.52,38.6
25.08,31.08,22.27,40.5
24.22,30.34,24.38,41.7
23.79,29.49,24.35,42.33
23.0,28.92,26.41,43.1
24.2,28.23,27.84,43.1
23.67,27.31,25.0,40.72
22.72,26.82,24.68,39.85
21.59,26.28,25.93,41.08
22.36,26.28,27.37,42.25
26.71,26.81,23.12,39.48
30.1,29.27,19.94,36.48
32.75,32.96,15.23,31.62
34.93,34.43,11.83,28.77
36.3,35.93,9.96,26.88
36.9,36.48,9.71,26.6
37.45,37.38,9.68,26.3
37.69,38.09,9.63,25.88
38.01,38.44,9.62,26.02
38.03,38.38,9.65,26.25
37.31,37.85,9.68,27.15
34.83,36.93,10.36,29.7
30.32,36.11,13.59,34.22
28.48,34.86,16.95,36.92
27.53,33.51,20.57,39.3
26.5,32.95,24.25,41.8
25.87,32.69,26.59,44.15
25.04,32.05,28.88,45.67
24.68,31.24,28.2,48.1
24.09,30.58,30.79,49.42
23.79,29.99,29.89,50.12
23.71,29.16,27.42,47.52
23.55,28.23,25.56,47.62
24.65,28.2,25.97,45.72
28.69,29.32,26.12,39.65
32.01,31.51,20.89,36.8
34.74,34.18,14.87,31.85
36.91,36.44,11.87,28.93
38.0,37.79,9.91,26.98
38.87,38.88,9.76,26.4
39.44,39.41,9.66,25.43
39.67,39.74,9.63,25.32
39.66,39.95,9.62,25.12
39.27,39.66,9.64,25.62
38.62,39.18,9.67,26.67
35.63,38.3,10.56,30.02
31.16,37.46,13.93,34.27
29.66,36.42,16.8,37.5
28.72,35.57,18.56,39.72
28.18,34.99,18.62,41.03
28.2,33.79,20.19,41.38
27.25,32.96,26.22,43.82
26.54,32.2,26.63,41.05
26.43,31.42,26.1,40.15
27.87,31.04,24.11,38.9
27.66,30.85,22.35,41.5
25.23,30.36,25.03,43.6
26.05,30.01,26.72,43.6
30.56,30.82,25.57,40.33
32.58,32.19,18.74,35.48
34.63,34.24,15.54,32.35
36.84,36.84,12.96,29.68
38.29,38.58,11.49,28.4
39.54,39.58,9.87,26.93
40.38,40.51,9.68,26.1
40.85,40.77,9.63,25.12
40.73,41.04,9.62,25.35
39.94,40.76,9.64,25.25
39.54,40.45,9.66,25.65
37.83,39.29,9.69,28.0
35.73,37.93,10.89,30.98
32.31,36.59,11.98,31.4
32.45,36.3,13.83,33.58
34.51,35.7,12.79,32.88
33.17,35.18,14.48,35.65
32.46,34.4,14.77,36.0
30.41,33.34,18.04,37.2
30.98,32.92,17.95,37.15
29.8,32.13,18.1,37.6
26.95,31.6,20.66,39.5
26.12,31.03,22.33,38.17
27.32,30.7,23.86,37.03
30.89,31.35,21.88,37.15
32.7,32.9,18.32,35.55
34.9,35.05,15.53,31.55
37.16,36.87,13.47,29.27
38.83,38.34,11.73,27.95
39.49,39.43,10.53,27.27
40.38,40.23,9.72,26.3
39.91,40.25,9.63,25.98
39.7,40.18,9.63,25.6
39.58,40.12,9.65,26.38
37.75,38.66,9.67,27.38
36.54,37.26,10.45,29.18
34.91,35.66,11.64,29.62
33.34,34.21,14.88,32.27
33.40909090909091,33.17,16.16,33.8
32.73,32.9,16.53,34.4
31.826666666666668,32.62,16.45,35.15
30.521250000000002,32.03,17.87,36.57
29.511428571428574,31.9,20.98,37.88
29.224285714285713,31.3,21.44,37.8
29.25125,30.83,22.66,37.58
28.944444444444443,30.47,23.5,39.55
28.946999999999996,29.69,24.27,41.15
29.929090909090906,28.76,25.45,41.48
32.7,29.53,23.98,40.32
30.38,30.21,22.23,38.32
32.52,32.4,20.38,34.33
34.4,33.9,16.32,30.58
35.54,35.31,14.19,29.45
36.43,36.57,13.65,29.3
37.48,37.44,13.34,29.02
38.06,37.92,12.9,29.15
38.18,38.27,12.3,29.35
38.1,38.8,12.17,29.7
37.42,38.39,13.31,30.85
34.31,37.24,16.62,34.27
33.36,36.29,15.14,32.25
33.52,34.59,15.77,32.92
32.13,34.26,16.64,34.88
32.32,33.71,16.39,33.57
31.96,32.58,17.62,34.55
30.01,32.9,14.96,32.45
30.96,32.67,15.75,33.42
30.71,31.98,20.39,35.55
31.48,32.22,21.16,36.17
29.89,30.54,20.42,36.33
28.99,30.09,21.98,37.85
28.64,29.8,23.64,40.5
30.02,30.56,22.77,39.95
32.27,32.14,20.21,36.25
31.63,32.97,20.83,34.9
33.48,33.25,22.5,34.38
35.68,35.21,19.75,32.6
36.83,36.72,15.93,31.18
37.94,37.92,13.66,30.52
38.41,39.0,13.06,29.6
38.06,38.88,13.0,30.15
38.49,39.17,12.41,29.98
37.95,39.26,12.86,31.0
35.43,37.75,14.88,33.15
34.23,34.93,15.02,32.17
33.64,34.09,16.52,33.67
32.59,33.75,17.95,35.05
31.71,33.08,19.71,36.58
31.19,32.28,19.73,35.7
30.93,32.24,18.84,35.17
31.05,32.04,19.0,36.03
30.5,31.36,20.65,36.35
29.71,30.99,23.52,38.65
27.67,30.84,24.46,40.83
27.56,30.59,25.52,41.17
28.9,30.31,26.92,41.07
31.17,31.76,24.35,39.78
32.32,34.02,19.28,35.58
34.3,34.78,17.63,31.48
35.11,34.57,17.56,31.4
35.92,35.48,15.36,29.42
36.53,36.3,13.94,29.65
37.02,36.96,12.82,29.3
37.56,37.72,12.52,29.35
36.69,36.71,15.04,32.0
34.32,34.79,18.24,34.6
33.56,33.69,16.77,33.75
33.53,33.81,17.35,34.48
31.99,33.66,19.44,36.88
30.34,33.35,21.03,38.92
31.96,33.27,20.2,37.03
31.54,32.73,20.75,37.15
31.26,32.22,21.77,37.42
30.23,31.3,21.95,38.17
29.6,30.75,23.41,39.42
29.16,30.54,25.07,40.77
28.28,30.34,26.31,41.3
29.02,29.69,27.62,42.67
28.02,29.07,29.25,43.62
28.12,28.98,30.45,43.58
29.29,29.11,29.9,44.1
29.21,28.88,27.98,42.42
30.51,30.56,23.5,38.0
33.31,32.93,21.26,34.7
35.22,34.88,17.4,32.23
36.18,36.15,15.12,30.35
36.89,37.14,13.01,29.52
37.51,37.72,12.55,29.42
37.84,37.96,12.43,29.82
37.68,37.8,12.77,29.98
37.23,37.57,12.9,30.3
36.05,36.77,13.66,31.57
34.83,35.98,15.29,33.27
31.49,35.49,16.61,35.25
30.22,34.76,17.95,36.7
31.46,33.21,18.91,36.3
31.18,32.16,24.17,39.1
30.48,31.48,26.93,41.8
29.82,31.29,27.59,42.62
28.98,31.03,30.19,44.23
28.8,30.86,31.07,45.53
27.55,30.58,35.53,46.48
28.23,30.03,35.29,44.07
27.63,30.14,29.06,40.9
30.38,31.6,23.96,40.15
33.05,33.36,18.91,35.85
34.85,34.96,15.75,30.8
36.66,36.21,14.0,29.55
37.52,37.91,12.88,28.38
38.4,38.89,11.07,27.77
39.52,38.99,10.63,27.58
38.19,38.53,10.64,27.85
38.4,38.85,10.46,28.18
37.57,37.91,10.41,28.35
37.39,37.94,10.57,28.75
36.66,37.5,10.94,29.2
34.42,36.98,13.02,31.8
33.52,36.09,13.45,32.3
33.56,34.74,19.03,35.6
30.88,31.91,25.14,40.1
30.25,31.22,23.12,39.52
30.45,31.07,25.39,40.4
28.91,29.94,28.6,42.38
27.76,28.93,31.03,44.4
26.69,28.26,33.99,46.25
26.7,28.2,37.38,48.98
26.97,28.64,38.71,50.3
27.57,28.68,37.2,49.58
28.09,28.34,37.09,48.25
28.89,28.9,36.59,46.9
30.02,29.96,34.64,42.48
31.56,31.31,31.59,40.25
32.96,32.82,25.79,36.62
34.61,34.62,22.09,32.83
36.28,36.17,18.09,30.85
36.66,37.05,14.25,30.55
36.6,36.98,16.2,32.58
36.12,36.47,18.27,33.62
35.13,35.72,20.82,35.75
34.18,35.12,22.0,36.88
33.02,34.21,23.71,38.6
32.03,33.18,28.74,41.72
31.2,32.27,32.07,44.42
30.8,31.84,33.45,46.03
30.38,31.28,33.77,46.12
29.94,30.66,35.74,47.42
29.8,30.54,37.55,48.65
29.34,30.15,37.29,48.9
29.05,29.87,37.33,48.78
28.66,29.51,38.79,49.65
28.26,28.89,41.08,51.12
27.88,28.5,42.52,52.12
28.13,28.52,41.85,51.17
29.08,29.16,41.34,49.52
30.73,30.53,38.42,45.25
32.3,31.92,34.4,41.25
33.62,33.19,30.96,38.62
34.76,34.53,27.2,37.67
35.7,35.42,24.98,36.67
35.9,35.95,24.65,36.88
34.59,34.96,27.85,40.42
31.789375,31.38,35.64,47.38
24.21,25.81,49.8,58.73
23.62,24.8,65.06,70.42
23.56,24.97,58.81,63.17
23.26,24.38,51.73,57.93
23.14,24.59,50.23,56.85
23.67,25.09,49.97,57.08
23.05,24.13,53.28,58.0
22.96,24.1,54.75,58.83
23.55,24.65,53.69,57.8
23.15,24.81,52.1,58.42
23.06,25.08,54.25,58.35
23.89,25.14,55.25,57.77
23.27,25.13,55.51,58.58
22.93,25.22,57.0,61.0
22.87,24.15,60.43,62.42
24.51,25.37,52.26,57.0
26.63,27.02,46.2,48.75
29.787333333333333,29.04,41.08,45.33
30.994666666666664,30.02,36.96,41.92
31.62,31.16,33.4,40.1
32.34,32.06,28.77,39.7
32.68,32.53,26.32,39.27
32.88,33.31,25.89,37.93
33.19,33.76,25.72,39.22
33.13,33.66,25.67,39.78
32.05,33.0,27.23,40.9
30.61,32.08,29.67,42.95
29.59,31.17,32.97,44.9
28.38,30.79,35.78,48.02
26.7,30.37,40.6,50.1
26.82,29.86,40.9,50.72
25.62,29.47,42.92,52.17
25.69,29.49,45.38,54.0
25.25,28.54,44.92,54.88
24.46,28.44,47.0,56.28
24.34,28.56,48.77,58.27
23.95,28.35,47.98,58.88
25.23,28.51,48.05,58.25
28.8,29.32,42.36,52.72
30.51,30.66,36.63,46.57
32.5,32.41,30.24,38.65
33.72,33.71,23.57,35.58
34.94,34.64,19.36,32.1
35.82,35.42,17.36,30.6
36.31,36.21,16.04,30.73
36.43,36.76,15.71,31.52
36.56,37.03,15.4,31.57
36.36,36.85,14.38,30.98
35.92,36.71,15.42,32.02
34.58,35.61,16.64,33.15
33.23,34.68,20.98,36.2
32.5,33.89,21.74,37.6
30.56,32.9,22.85,38.88
29.73,31.12,24.54,39.55
28.68,29.96,29.8,42.62
28.45,29.5,34.17,45.62
28.02,29.16,35.04,47.4
27.99,28.97,36.43,48.08
27.31,28.51,38.28,49.25
26.15,27.6,39.87,50.67
25.45,27.03,41.53,51.65
26.24,27.14,42.56,52.47
27.68,27.84,41.22,51.03
28.91,29.05,38.14,47.57
30.59,30.52,34.48,41.52
32.28,32.09,31.3,38.97
33.59,33.71,28.22,36.72
36.08,35.37,24.46,34.72
36.71,36.57,21.74,34.92
37.0,37.43,20.95,34.58
37.04,37.0,20.28,34.75
35.35,34.88,21.77,35.98
30.45,30.34,23.85,37.22
29.78,30.41,25.98,38.65
30.67,31.47,23.93,38.9
29.81,31.76,23.28,40.83
29.34,31.39,26.66,43.35
30.63,32.26,29.53,56.8
27.06,28.97,30.46,45.67
26.51,27.91,34.57,48.25
26.13,27.73,35.12,48.95
25.62,27.48,35.48,48.9
26.29,27.39,37.79,48.3
26.48,27.42,38.56,49.15
26.68,27.67,36.3,49.95
25.68,27.16,38.55,49.8
26.53,27.26,37.97,49.3
25.72,26.51,47.52,57.58
27.95,27.98,38.51,47.5
30.56,30.33,29.03,39.48
32.64,32.05,24.15,36.85
32.91,33.17,24.25,38.12
31.44,32.06,30.02,41.62
32.4,32.0,30.38,41.62
33.67,33.35,27.0,39.97
34.32,34.07,24.79,39.0
33.98,34.27,25.75,39.72
33.1,33.62,29.11,41.9
30.35,32.87,30.51,42.65
29.58,32.29,32.46,45.82
29.75,31.66,34.44,47.35
29.85,30.86,37.39,48.6
29.01,30.13,40.37,50.73
28.48,29.59,42.22,52.22
28.12,29.01,43.84,53.12
27.23,28.59,45.38,54.03
26.85,28.18,47.24,55.05
26.49,27.61,47.6,54.78
25.88,26.88,46.21,55.08
26.59,27.16,46.6,54.95
28.67,28.31,36.52,52.45
30.39,30.22,30.33,43.8
33.14,32.41,24.1,36.65
34.25,34.43,21.43,33.83
35.03,35.13,20.48,32.17
36.15,35.84,19.58,32.08
36.79,37.02,18.5,32.42
37.34,37.39,16.05,31.22
37.95,38.37,15.2,31.12
37.78,38.63,15.25,31.7
36.7,37.27,18.61,34.12
34.86,35.54,22.53,36.72
33.1,33.93,27.42,40.93
30.98,31.4,27.56,41.6
29.18,29.58,31.9,44.15
29.12,29.46,32.45,44.42
28.84,29.28,32.65,43.62
28.25,28.81,31.66,44.58
27.89,28.86,35.09,46.1
27.01,29.01,37.55,47.53
27.51,28.33,35.34,44.9
27.04,28.3,34.97,45.4
25.9,28.31,36.24,46.98
26.85,27.86,35.04,48.4
27.96,28.0,34.24,46.62
29.8,29.62,31.59,43.67
31.76,31.59,25.71,37.0
33.38,33.01,22.56,34.92
34.63,34.52,22.49,34.85
35.22,35.48,22.44,35.78
34.59,35.01,20.05,34.5
34.2,34.53,20.23,34.92
33.09,33.69,22.84,36.78
32.84,33.15,24.78,38.95
32.77,33.28,23.04,38.17
31.99,32.86,25.5,39.2
